,Unnamed: 0,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,STARTING,MIN_ROLL_REB_2,REB_ROLL_REB_2,REB_STD_AVG_2,OREB_ROLL_REB_2,DREB_ROLL_REB_2,OREB_PCT_ROLL_REB_2,DREB_PCT_ROLL_REB_2,REB_PCT_ROLL_REB_2,USG_PCT_ROLL_REB_2,GAME_PACE_ROLL_REB_2,MIN_ROLL_REB_4,REB_ROLL_REB_4,REB_STD_AVG_4,OREB_ROLL_REB_4,DREB_ROLL_REB_4,OREB_PCT_ROLL_REB_4,DREB_PCT_ROLL_REB_4,REB_PCT_ROLL_REB_4,USG_PCT_ROLL_REB_4,GAME_PACE_ROLL_REB_4,MIN_ROLL_REB_6,REB_ROLL_REB_6,REB_STD_AVG_6,OREB_ROLL_REB_6,DREB_ROLL_REB_6,OREB_PCT_ROLL_REB_6,DREB_PCT_ROLL_REB_6,REB_PCT_ROLL_REB_6,USG_PCT_ROLL_REB_6,GAME_PACE_ROLL_REB_6,PLAYER_HOME_AVG_REB,PLAYER_AWAY_AVG_REB,DAYS_OF_REST,DAYS_AGO,REB_LAG_1,REB_LAG_2,REB_LAG_3,REB_LAG_4,OPP_ROLL_OPP_DEF_RATING_5,OPP_ROLL_OPP_STL_5,OPP_ROLL_OPP_BLK_5,NORMALIZED_DEF_RATING,OPP_DEF_STRENGTH,DEF_CATEGORY,REB_VS_DEF,OREB_PCT_VS_DEF,DREB_PCT_VS_DEF,REB_PCT_VS_DEF,USG_PCT_VS_DEF,GAME_PACE_VS_DEF,GUARD,FORWARD,CENTER
74,74,Josh Minott,1631169,MIN @ LAL,MIN,1610612750,LAL,0,42400161,2025-04-19,W,3,0,0,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,-1,0.0,0.0,0.0,,,80.0,103.1,125.0,125.0,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,62.35,71.21,-0.2,5,59.34,0.205,"APR 19, 2025",240,44,86,0.512,21,42,0.5,8,10,0.8,11,33,44,29,8,4,10,21,117,130.8724832214765,5.0,4.0,38.0,0.3975903614457831,1610612747,130.8724832214765,89.4,89.72,90.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,64,,,,,130.87,5.0,4.0,-1.6220095365986904,-0.0622206191534617,0,,,,,-0.072,-0.066,0,1,0
5,5,Derrick Jones Jr.,1627884,LAC @ DEN,LAC,1610612746,DEN,0,42400171,2025-04-19,L,24,4,0,4,1,4,0.25,0,1,0.0,2,2,1.0,1,3,1,2,0,0,-5,17.8,0.82,0.25,,,96.1,100.3,105.9,105.6,-9.8,0.05,0.125,0.091,0.0,0.25,0.0,0.091,0.41,99.08,101.06,0.08,51,84.22,0.095,"APR 19, 2025",265,43,86,0.5,12,33,0.364,12,16,0.75,11,33,44,25,7,6,20,25,110,107.80086240689926,11.0,1.0,45.0,0.4361702127659574,1610612743,107.80086240689926,102.04,103.46,104.88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,64,,,,,107.8,11.0,1.0,0.28341145506357485,0.626766484011542,0,1.186,0.667,1.083,0.82,-0.431,0.096,0,1,0
80,80,Dorian Finney-Smith,1627827,LAL vs. MIN,LAL,1610612747,MIN,1,42400161,2025-04-19,L,33,3,2,3,1,5,0.2,1,3,0.333,0,0,,2,1,0,0,0,2,-11,9.6,0.6,0.3,,,111.5,112.6,133.9,131.2,-22.4,0.061,0.034,0.048,0.091,0.3,0.0,0.071,0.3,89.05,88.61,0.007,61,73.84,0.075,"APR 19, 2025",240,33,83,0.398,15,41,0.366,14,16,0.875,13,25,38,15,5,4,13,10,95,105.50866281652598,8.0,4.0,44.0,0.5116279069767442,1610612750,105.50866281652598,90.04,89.72,89.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,64,,,,,105.51,8.0,4.0,0.47254947287486965,0.7629453149978763,1,-0.077,0.22,-0.32,-0.04,-0.211,-0.038,0,1,0
62,62,Ivica Zubac,1627826,LAC @ DEN,LAC,1610612746,DEN,0,42400171,2025-04-19,L,39,21,2,13,10,15,0.667,0,0,,1,4,0.25,6,7,1,0,2,2,-8,40.6,1.253,0.6666666666666666,C,,111.1,110.0,118.9,118.0,-7.8,0.182,0.184,0.183,0.091,0.667,1.0,0.235,0.626,89.72,88.91,0.137,72,74.09,0.235,"APR 19, 2025",265,43,86,0.5,12,33,0.364,12,16,0.75,11,33,44,25,7,6,20,25,110,107.80086240689926,11.0,1.0,45.0,0.4361702127659574,1610612743,107.80086240689926,102.04,103.46,104.88,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,64,,,,,107.8,11.0,1.0,0.28341145506357485,0.626766484011542,0,0.368,0.517,0.227,0.408,0.237,0.096,0,0,1
43,43,Tim Hardaway Jr.,203501,DET @ NYK,DET,1610612765,NYK,0,42400121,2025-04-19,L,28,19,1,2,7,13,0.538,3,8,0.375,2,3,0.667,1,1,1,0,2,0,-3,23.9,1.327,0.6538461538461539,G,,119.3,114.5,126.8,122.2,-7.5,0.04,0.038,0.039,0.053,0.654,0.5,0.242,0.663,102.04,98.15,0.105,57,81.79,0.248,"APR 19, 2025",240,41,86,0.477,15,32,0.469,15,20,0.75,11,26,37,23,6,9,19,21,112,108.94941634241246,12.0,9.0,36.0,0.5268817204301075,1610612752,108.94941634241246,102.8,102.14,101.48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,64,,,,,108.95,12.0,9.0,0.18842948105353516,1.1710654857866116,1,-0.273,1.0,-0.367,-0.025,0.344,0.025,1,1,0
29,29,Giannis Antetokounmpo,203507,MIL @ IND,MIL,1610612749,IND,0,42400131,2025-04-19,L,38,36,1,12,14,23,0.609,0,2,0.0,8,15,0.533,3,9,1,2,5,2,-18,55.9,1.216,0.6086956521739131,F,,96.0,94.0,118.4,120.3,-22.4,0.068,0.25,0.15,0.083,0.609,0.2,0.407,0.608,95.51,95.28,0.195,75,79.4,0.414,"APR 19, 2025",240,35,84,0.417,9,37,0.243,19,28,0.679,8,33,41,15,4,3,10,20,98,99.67453213995118,6.0,6.0,43.0,0.5185185185185185,1610612754,99.67453213995118,98.32,95.38,92.44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,64,,,,,99.67,6.0,6.0,0.9548927148041124,0.9724816123404478,1,0.0,-0.029,0.0,0.0,-0.007,0.0,0,1,0
66,66,Aaron Gordon,203932,DEN vs. LAC,DEN,1610612743,LAC,1,42400171,2025-04-19,W,46,25,1,8,8,14,0.571,1,3,0.333,8,10,0.8,5,3,2,0,3,2,0,39.1,1.359,0.6071428571428571,F,,115.9,114.6,117.2,115.7,-1.3,0.111,0.083,0.099,0.034,0.607,0.33,0.212,0.679,92.88,91.75,0.115,88,76.46,0.22,"APR 19, 2025",265,41,94,0.436,9,27,0.333,21,27,0.778,12,33,45,24,11,1,11,18,112,106.78871090770406,7.0,6.0,44.0,0.5,1610612746,106.78871090770406,104.88,103.46,102.04,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,64,,,,,106.79,7.0,6.0,0.366830406150652,0.8187873753426782,1,0.019,0.11,-0.17,-0.01,0.178,0.041,0,1,0
79,79,Julius Randle,203944,MIN @ LAL,MIN,1610612750,LAL,0,42400161,2025-04-19,W,35,16,5,5,6,11,0.545,4,6,0.667,0,1,0.0,2,3,0,0,7,4,19,22.5,1.399,0.7272727272727273,F,,135.9,135.8,104.6,104.2,31.3,0.077,0.083,0.081,0.185,0.727,0.71,0.247,0.699,89.3,89.05,0.058,64,74.21,0.253,"APR 19, 2025",240,44,86,0.512,21,42,0.5,8,10,0.8,11,33,44,29,8,4,10,21,117,130.8724832214765,5.0,4.0,38.0,0.3975903614457831,1610612747,130.8724832214765,89.4,89.72,90.04,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,64,,,,,130.87,5.0,4.0,-1.6220095365986904,-0.0622206191534617,0,-0.151,0.54,-0.308,0.013,-0.012,-0.078,0,1,1
19,19,Johnny Furphy,1642277,IND vs. MIL,IND,1610612754,MIL,1,42400131,2025-04-19,W,1,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,-3,0.0,0.0,,,,0.0,0.0,150.0,100.0,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.94,146.94,0.0,2,122.45,0.0,"APR 19, 2025",240,42,81,0.519,13,34,0.382,20,26,0.769,5,38,43,28,6,6,5,22,117,126.56858502812636,4.0,3.0,41.0,0.4166666666666667,1610612749,126.56858502812636,92.44,95.38,98.32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,64,,,,,126.57,4.0,3.0,-1.2668595468220212,-0.0528679626844181,0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.038,1,0,0
40,40,Rudy Gobert,203497,MIN @ LAL,MIN,1610612750,LAL,0,42400161,2025-04-19,W,24,2,1,6,1,2,0.5,0,0,,0,0,,1,5,0,1,0,3,14,13.7,1.0,0.5,C,,128.3,123.2,95.7,96.5,32.5,0.037,0.185,0.111,0.045,0.5,0.0,0.037,0.5,93.29,91.79,0.047,46,76.49,0.036,"APR 19, 2025",240,44,86,0.512,21,42,0.5,8,10,0.8,11,33,44,29,8,4,10,21,117,130.8724832214765,5.0,4.0,38.0,0.3975903614457831,1610612747,130.8724832214765,89.4,89.72,90.04,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,64,,,,,130.87,5.0,4.0,-1.6220095365986904,-0.0622206191534617,0,-0.341,-0.664,0.028,-0.26,-0.715,-0.078,0,0,1
7,7,Bogdan Bogdanović,203992,LAC @ DEN,LAC,1610612746,DEN,0,42400171,2025-04-19,L,12,0,2,5,0,3,0.0,0,3,0.0,0,0,,0,5,0,0,3,4,2,6.0,0.0,0.0,,,81.5,79.3,80.0,82.0,1.5,0.0,0.357,0.2,0.25,0.0,0.67,0.214,0.0,102.65,102.34,-0.125,27,85.28,0.209,"APR 19, 2025",265,43,86,0.5,12,33,0.364,12,16,0.75,11,33,44,25,7,6,20,25,110,107.80086240689926,11.0,1.0,45.0,0.4361702127659574,1610612743,107.80086240689926,102.04,103.46,104.88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,64,,,,,107.8,11.0,1.0,0.28341145506357485,0.626766484011542,0,0.767,-1.0,1.55,1.222,0.07,0.096,1,0,0
31,31,Nikola Jokić,203999,DEN vs. LAC,DEN,1610612743,LAC,1,42400171,2025-04-19,W,46,29,12,9,12,24,0.5,1,4,0.25,4,6,0.667,0,9,3,1,2,4,10,67.8,1.089,0.5208333333333334,C,,118.4,116.7,106.9,107.2,11.5,0.0,0.237,0.107,0.444,0.521,6.0,0.282,0.544,91.07,90.57,0.188,87,75.48,0.292,"APR 19, 2025",265,41,94,0.436,9,27,0.333,21,27,0.778,12,33,45,24,11,1,11,18,112,106.78871090770406,7.0,6.0,44.0,0.5,1610612746,106.78871090770406,104.88,103.46,102.04,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,64,,,,,106.79,7.0,6.0,0.366830406150652,0.8187873753426782,1,-0.303,-1.0,-0.052,-0.287,0.007,0.041,0,0,1
12,12,T.J. McConnell,204456,IND vs. MIL,IND,1610612754,MIL,1,42400131,2025-04-19,W,15,11,5,2,5,7,0.714,0,0,,1,2,0.5,0,2,0,0,1,2,-3,19.9,1.396,0.7142857142857143,,,112.9,122.2,118.8,117.3,-5.8,0.0,0.143,0.077,0.556,0.714,5.0,0.281,0.698,94.9,97.95,0.192,31,81.62,0.304,"APR 19, 2025",240,42,81,0.519,13,34,0.382,20,26,0.769,5,38,43,28,6,6,5,22,117,126.56858502812636,4.0,3.0,41.0,0.4166666666666667,1610612749,126.56858502812636,92.44,95.38,98.32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,64,,,,,126.57,4.0,3.0,-1.2668595468220212,-0.0528679626844181,0,-0.317,-1.0,-0.047,-0.23,0.081,-0.055,1,0,0
76,76,Dalton Knecht,1642261,LAL vs. MIN,LAL,1610612747,MIN,1,42400161,2025-04-19,L,3,5,0,3,2,4,0.5,1,3,0.333,0,0,,2,1,0,0,0,0,1,8.6,1.25,0.625,,,125.0,125.0,80.0,103.1,45.0,0.333,0.333,0.333,0.0,0.625,0.0,0.444,0.625,62.35,71.21,1.0,4,59.34,0.444,"APR 19, 2025",240,33,83,0.398,15,41,0.366,14,16,0.875,13,25,38,15,5,4,13,10,95,105.50866281652598,8.0,4.0,44.0,0.5116279069767442,1610612750,105.50866281652598,90.04,89.72,89.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,64,,,,,105.51,8.0,4.0,0.47254947287486965,0.7629453149978763,1,1.0,0.959,0.959,0.959,-0.055,-0.042,0,1,0
54,54,Ronald Holland II,1641842,DET @ NYK,DET,1610612765,NYK,0,42400121,2025-04-19,L,6,0,0,2,0,1,0.0,0,1,0.0,0,0,,2,0,0,0,2,0,-7,0.4,0.0,0.0,,,100.0,102.0,158.3,152.7,-58.3,0.25,0.0,0.182,0.0,0.0,0.0,0.2,0.0,94.7,93.91,-0.063,12,78.26,0.203,"APR 19, 2025",240,41,86,0.477,15,32,0.469,15,20,0.75,11,26,37,23,6,9,19,21,112,108.94941634241246,12.0,9.0,36.0,0.5268817204301075,1610612752,108.94941634241246,102.8,102.14,101.48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,64,,,,,108.95,12.0,9.0,0.18842948105353516,1.1710654857866116,1,0.333,1.778,-1.0,0.82,-0.167,0.025,0,1,0
47,47,Karl-Anthony Towns,1626157,NYK vs. DET,NYK,1610612752,DET,1,42400121,2025-04-19,W,39,23,5,11,10,14,0.714,1,3,0.333,2,2,1.0,0,11,4,2,0,3,22,61.7,1.546,0.75,C,,132.1,129.4,109.0,101.1,23.1,0.0,0.282,0.155,0.147,0.75,0.0,0.157,0.773,102.12,97.37,0.211,81,81.14,0.16,"APR 19, 2025",240,49,93,0.527,10,26,0.385,15,17,0.882,8,28,36,26,12,9,9,21,123,121.20614899487585,6.0,9.0,37.0,0.4767441860465116,1610612765,121.20614899487585,101.48,102.14,102.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,64,,,,,121.21,6.0,9.0,-0.8241609549143603,0.5795761451436776,0,-0.052,-1.0,0.044,-0.088,-0.346,0.012,0,1,1
52,52,Dennis Schröder,203471,DET @ NYK,DET,1610612765,NYK,0,42400121,2025-04-19,L,26,8,3,0,3,8,0.375,1,2,0.5,1,2,0.5,0,0,2,1,2,2,-2,19.5,0.901,0.4375,,,113.6,110.6,115.0,114.2,-1.4,0.0,0.0,0.0,0.143,0.438,1.5,0.164,0.45,111.84,109.99,0.032,59,91.66,0.163,"APR 19, 2025",240,41,86,0.477,15,32,0.469,15,20,0.75,11,26,37,23,6,9,19,21,112,108.94941634241246,12.0,9.0,36.0,0.5268817204301075,1610612752,108.94941634241246,102.8,102.14,101.48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,64,,,,,108.95,12.0,9.0,0.18842948105353516,1.1710654857866116,1,-1.0,-1.0,-1.0,-1.0,-0.035,0.025,1,0,0
41,41,Alex Len,203458,LAL vs. MIN,LAL,1610612747,MIN,1,42400161,2025-04-19,L,3,0,0,4,0,1,0.0,0,0,,0,0,,3,1,0,0,0,0,1,4.8,0.0,0.0,,,125.0,125.0,80.0,103.1,45.0,0.5,0.333,0.444,0.0,0.0,0.0,0.111,0.0,62.35,71.21,0.3,4,59.34,0.111,"APR 19, 2025",240,33,83,0.398,15,41,0.366,14,16,0.875,13,25,38,15,5,4,13,10,95,105.50866281652598,8.0,4.0,44.0,0.5116279069767442,1610612750,105.50866281652598,90.04,89.72,89.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,64,,,,,105.51,8.0,4.0,0.47254947287486965,0.7629453149978763,1,1.0,1.0,0.959,1.018,0.85,-0.042,0,0,1
51,51,Cameron Payne,1626166,NYK vs. DET,NYK,1610612752,DET,1,42400121,2025-04-19,W,15,14,1,0,5,7,0.714,3,5,0.6,1,1,1.0,0,0,1,0,1,3,23,17.5,1.882,0.9285714285714286,,,148.4,142.9,74.2,68.6,74.2,0.0,0.0,0.0,0.071,0.929,1.0,0.242,0.941,107.54,101.45,0.155,31,84.55,0.234,"APR 19, 2025",240,49,93,0.527,10,26,0.385,15,17,0.882,8,28,36,26,12,9,9,21,123,121.20614899487585,6.0,9.0,37.0,0.4767441860465116,1610612765,121.20614899487585,101.48,102.14,102.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,64,,,,,121.21,6.0,9.0,-0.8241609549143603,0.5795761451436776,0,-1.0,,-1.0,-1.0,0.1,0.025,1,0,0
28,28,Myles Turner,1626167,IND vs. MIL,IND,1610612754,MIL,1,42400131,2025-04-19,W,31,19,2,5,7,12,0.583,4,6,0.667,1,2,0.5,0,5,1,4,0,2,24,43.0,1.475,0.75,C,,123.1,125.2,86.2,88.7,36.9,0.0,0.132,0.075,0.095,0.75,0.0,0.186,0.738,98.18,100.44,0.173,65,83.7,0.191,"APR 19, 2025",240,42,81,0.519,13,34,0.382,20,26,0.769,5,38,43,28,6,6,5,22,117,126.56858502812636,4.0,3.0,41.0,0.4166666666666667,1610612749,126.56858502812636,92.44,95.38,98.32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,64,,,,,126.57,4.0,3.0,-1.2668595468220212,-0.0528679626844181,0,0.0,-1.0,0.1,-0.063,-0.07,-0.042,0,1,1
14,14,Bobby Portis,1626171,MIL @ IND,MIL,1610612749,IND,0,42400131,2025-04-19,L,25,4,0,8,2,8,0.25,0,4,0.0,0,0,,2,6,0,0,1,1,3,12.6,0.5,0.25,,,103.9,107.8,100.0,103.3,3.9,0.074,0.214,0.145,0.0,0.25,0.0,0.161,0.25,92.12,95.37,0.034,51,79.48,0.173,"APR 19, 2025",240,35,84,0.417,9,37,0.243,19,28,0.679,8,33,41,15,4,3,10,20,98,99.67453213995118,6.0,6.0,43.0,0.5185185185185185,1610612754,99.67453213995118,98.32,95.38,92.44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,64,,,,,99.67,6.0,6.0,0.9548927148041124,0.9724816123404478,1,-0.2,0.48,-0.177,-0.094,-0.233,-0.018,0,1,0
65,65,Norman Powell,1626181,LAC @ DEN,LAC,1610612746,DEN,0,42400171,2025-04-19,L,37,12,4,3,5,12,0.417,2,6,0.333,0,1,0.0,0,3,1,1,4,2,0,23.6,0.965,0.5,F,,107.1,104.9,105.6,101.9,1.5,0.0,0.07,0.039,0.148,0.5,1.0,0.198,0.482,93.58,90.92,0.049,70,75.77,0.196,"APR 19, 2025",265,43,86,0.5,12,33,0.364,12,16,0.75,11,33,44,25,7,6,20,25,110,107.80086240689926,11.0,1.0,45.0,0.4361702127659574,1610612743,107.80086240689926,102.04,103.46,104.88,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,64,,,,,107.8,11.0,1.0,0.28341145506357485,0.626766484011542,0,0.2,,0.0,-0.025,-0.057,0.096,1,0,0
27,27,Pat Connaughton,1626192,MIL @ IND,MIL,1610612749,IND,0,42400131,2025-04-19,L,1,3,0,0,1,1,1.0,1,1,1.0,0,0,,0,0,0,0,1,1,-2,2.0,3.0,1.5,,,75.0,75.0,125.0,133.0,-50.0,0.0,0.0,0.0,0.0,1.5,0.0,0.333,1.5,136.27,140.49,0.222,4,117.07,0.5,"APR 19, 2025",240,35,84,0.417,9,37,0.243,19,28,0.679,8,33,41,15,4,3,10,20,98,99.67453213995118,6.0,6.0,43.0,0.5185185185185185,1610612754,99.67453213995118,98.32,95.38,92.44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,64,,,,,99.67,6.0,6.0,0.9548927148041124,0.9724816123404478,1,,,,,0.009,0.0,1,0,0
6,6,Ben Simmons,1627732,LAC @ DEN,LAC,1610612746,DEN,0,42400171,2025-04-19,L,13,0,2,2,0,1,0.0,0,0,,0,0,,1,1,0,1,0,3,5,8.4,0.0,0.0,,,100.0,102.6,78.6,74.8,21.4,0.083,0.056,0.067,0.2,0.0,0.0,0.033,0.0,100.42,99.12,0.0,27,82.6,0.034,"APR 19, 2025",265,43,86,0.5,12,33,0.364,12,16,0.75,11,33,44,25,7,6,20,25,110,107.80086240689926,11.0,1.0,45.0,0.4361702127659574,1610612743,107.80086240689926,102.04,103.46,104.88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,64,,,,,107.8,11.0,1.0,0.28341145506357485,0.626766484011542,0,0.429,0.186,-0.533,-0.256,-0.633,0.086,1,1,0
46,46,Malik Beasley,1627736,DET @ NYK,DET,1610612765,NYK,0,42400121,2025-04-19,L,35,20,2,4,7,16,0.438,6,12,0.5,0,0,,1,3,2,1,2,2,-9,34.8,1.25,0.625,,,110.8,104.2,121.3,116.6,-10.5,0.029,0.088,0.058,0.087,0.625,1.0,0.209,0.625,107.68,102.35,0.103,74,85.29,0.208,"APR 19, 2025",240,41,86,0.477,15,32,0.469,15,20,0.75,11,26,37,23,6,9,19,21,112,108.94941634241246,12.0,9.0,36.0,0.5268817204301075,1610612752,108.94941634241246,102.8,102.14,101.48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,64,,,,,108.95,12.0,9.0,0.18842948105353516,1.1710654857866116,1,0.538,1.9,0.1,0.45,-0.005,0.029,1,0,0
64,64,Kris Dunn,1627739,LAC @ DEN,LAC,1610612746,DEN,0,42400171,2025-04-19,L,31,10,1,3,4,8,0.5,2,5,0.4,0,0,,0,3,1,1,0,4,-7,21.1,1.25,0.625,G,,107.0,109.6,117.2,114.3,-10.2,0.0,0.091,0.052,0.045,0.625,0.0,0.123,0.625,89.87,89.78,0.064,57,74.82,0.128,"APR 19, 2025",265,43,86,0.5,12,33,0.364,12,16,0.75,11,33,44,25,7,6,20,25,110,107.80086240689926,11.0,1.0,45.0,0.4361702127659574,1610612743,107.80086240689926,102.04,103.46,104.88,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,64,,,,,107.8,11.0,1.0,0.28341145506357485,0.626766484011542,0,-0.217,-1.0,0.011,-0.35,-0.121,0.096,1,0,0
63,63,Jamal Murray,1627750,DEN vs. LAC,DEN,1610612743,LAC,1,42400171,2025-04-19,W,48,21,7,9,7,20,0.35,3,7,0.429,4,5,0.8,1,8,1,0,3,1,12,42.3,0.946,0.425,G,,115.2,114.0,104.4,106.1,10.8,0.021,0.2,0.102,0.219,0.425,2.33,0.234,0.473,90.96,91.16,0.111,92,75.97,0.24,"APR 19, 2025",265,41,94,0.436,9,27,0.333,21,27,0.778,12,33,45,24,11,1,11,18,112,106.78871090770406,7.0,6.0,44.0,0.5,1610612746,106.78871090770406,104.88,103.46,102.04,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,64,,,,,106.79,7.0,6.0,0.366830406150652,0.8187873753426782,1,1.108,0.05,1.5,1.04,0.017,0.036,1,0,0
26,26,Taurean Prince,1627752,MIL @ IND,MIL,1610612749,IND,0,42400131,2025-04-19,L,20,0,3,2,0,1,0.0,0,1,0.0,0,0,,0,2,0,0,1,0,-15,5.9,0.0,0.0,G,,100.0,99.6,140.0,138.2,-40.0,0.0,0.143,0.057,0.2,0.0,3.0,0.043,0.0,99.93,99.1,0.032,41,82.58,0.044,"APR 19, 2025",240,35,84,0.417,9,37,0.243,19,28,0.679,8,33,41,15,4,3,10,20,98,99.67453213995118,6.0,6.0,43.0,0.5185185185185185,1610612754,99.67453213995118,98.32,95.38,92.44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,64,,,,,99.67,6.0,6.0,0.9548927148041124,0.9724816123404478,1,0.0,,0.021,-0.05,0.075,0.0,0,1,0
13,13,Pascal Siakam,1627783,IND vs. MIL,IND,1610612754,MIL,1,42400131,2025-04-19,W,33,25,2,7,10,15,0.667,3,5,0.6,2,2,1.0,0,7,1,1,1,4,28,41.4,1.574,0.7666666666666667,F,,122.9,128.7,82.9,87.2,40.0,0.0,0.206,0.111,0.1,0.767,2.0,0.213,0.787,97.21,102.11,0.2,70,85.09,0.223,"APR 19, 2025",240,42,81,0.519,13,34,0.382,20,26,0.769,5,38,43,28,6,6,5,22,117,126.56858502812636,4.0,3.0,41.0,0.4166666666666667,1610612749,126.56858502812636,92.44,95.38,98.32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,64,,,,,126.57,4.0,3.0,-1.2668595468220212,-0.0528679626844181,0,0.025,-1.0,0.287,0.11,-0.112,-0.052,0,1,0
32,32,Chris Livingston,1641753,MIL @ IND,MIL,1610612749,IND,0,42400131,2025-04-19,L,1,0,0,1,0,0,,0,0,,0,0,,0,1,0,0,0,0,2,1.2,0.0,,,,100.0,100.0,50.0,53.2,50.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,0.0,117.91,120.81,0.667,3,100.67,0.0,"APR 19, 2025",240,35,84,0.417,9,37,0.243,19,28,0.679,8,33,41,15,4,3,10,20,98,99.67453213995118,6.0,6.0,43.0,0.5185185185185185,1610612754,99.67453213995118,98.32,95.38,92.44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,64,,,,,99.67,6.0,6.0,0.9548927148041124,0.9724816123404478,1,0.0,,0.0,0.009,,0.0,0,1,0
67,67,Andre Jackson Jr.,1641748,MIL @ IND,MIL,1610612749,IND,0,42400131,2025-04-19,L,1,0,0,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,2,0.0,0.0,0.0,,,100.0,100.0,50.0,53.2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,117.91,120.81,-0.667,3,100.67,0.333,"APR 19, 2025",240,35,84,0.417,9,37,0.243,19,28,0.679,8,33,41,15,4,3,10,20,98,99.67453213995118,6.0,6.0,43.0,0.5185185185185185,1610612754,99.67453213995118,98.32,95.38,92.44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,64,,,,,99.67,6.0,6.0,0.9548927148041124,0.9724816123404478,1,,,,,0.0,0.0,1,0,0
