,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,AWAY_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,START_POSITION,OFF_RATING,DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,PACE_PER40,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE
13378,Luguentz Dort,1629652,OKC @ BKN,OKC,1610612760,BKN,0,1,0022100630,2022-01-13,W,33,27,2,1,9,17,0.529,6,10,0.6,3,4,0.75,0,1,0,0,0,2,8,31.2,1.439,F,132.4,117.1,15.2,0.0,0.023,0.014,0.08,0.0,0.253,0.72,101.75,99.76,0.118,83.13,"JAN 13, 2022",240,47,91,0.516,20,45,0.444,16,18,0.889,9,29,38,32,8,7,10,19,130,130.1040832666133,7.0,11.0,50.0,0.41836734693877553,1610612751,130.1040832666133,99.92,99.30000000000001,98.68
13379,Shai Gilgeous-Alexander,1628983,OKC @ BKN,OKC,1610612760,BKN,0,1,0022100630,2022-01-13,W,35,33,9,10,11,18,0.611,2,5,0.4,9,10,0.9,2,8,1,2,5,0,30,62.5,1.473,G,146.6,106.9,39.6,0.065,0.2,0.141,0.321,1.8,0.329,0.737,101.56,99.29,0.227,82.74,"JAN 13, 2022",240,47,91,0.516,20,45,0.444,16,18,0.889,9,29,38,32,8,7,10,19,130,130.1040832666133,7.0,11.0,50.0,0.41836734693877553,1610612751,130.1040832666133,99.92,99.30000000000001,98.68
13380,DeAndre' Bembry,1627761,BKN vs. OKC,BKN,1610612751,OKC,1,0,0022100630,2022-01-13,L,13,4,1,1,2,5,0.4,0,1,0.0,0,0,,1,0,0,0,1,3,-18,5.7,0.8,F,103.8,166.7,-62.8,0.083,0.0,0.043,0.1,1.0,0.214,0.4,96.46,95.52,-0.021,79.6,"JAN 13, 2022",240,41,98,0.418,7,32,0.219,20,22,0.909,21,29,50,16,7,11,12,19,109,110.45804620997161,8.0,7.0,38.0,0.5164835164835165,1610612760,110.45804620997161,98.68,99.30000000000001,99.92
13381,Mike Muscala,203488,OKC @ BKN,OKC,1610612760,BKN,0,1,0022100630,2022-01-13,W,12,14,0,0,5,6,0.833,4,4,1.0,0,0,,0,0,1,1,0,1,22,20.0,2.333,,168.0,80.0,88.0,0.0,0.0,0.0,0.0,0.0,0.231,1.167,99.76,98.5,0.221,82.08,"JAN 13, 2022",240,47,91,0.516,20,45,0.444,16,18,0.889,9,29,38,32,8,7,10,19,130,130.1040832666133,7.0,11.0,50.0,0.41836734693877553,1610612751,130.1040832666133,99.92,99.30000000000001,98.68
13382,James Johnson,201949,BKN vs. OKC,BKN,1610612751,OKC,1,0,0022100630,2022-01-13,L,9,4,1,2,2,3,0.667,0,0,,0,0,,1,1,0,0,0,0,-6,7.9,1.333,,115.8,147.4,-31.6,0.111,0.125,0.118,0.167,0.0,0.136,0.667,108.27,104.43,0.117,87.02,"JAN 13, 2022",240,41,98,0.418,7,32,0.219,20,22,0.909,21,29,50,16,7,11,12,19,109,110.45804620997161,8.0,7.0,38.0,0.5164835164835165,1610612760,110.45804620997161,98.68,99.30000000000001,99.92
13383,Dakota Mathias,1629751,MEM vs. DAL,MEM,1610612763,DAL,1,0,0022100639,2022-01-14,L,5,0,1,0,0,1,0.0,0,1,0.0,0,0,,0,0,1,0,0,0,-3,4.5,0.0,,50.0,81.8,-31.8,0.0,0.0,0.0,0.5,0.0,0.077,0.0,105.28,111.89,0.154,93.24,"JAN 14, 2022",240,34,89,0.382,7,31,0.226,10,13,0.769,10,31,41,19,8,6,14,16,85,86.10210696920583,8.0,1.0,52.0,0.5164835164835165,1610612742,86.10210696920583,98.71999999999998,100.88,103.04
13384,Josh Green,1630182,DAL @ MEM,DAL,1610612742,MEM,0,1,0022100639,2022-01-14,W,10,0,0,0,0,2,0.0,0,1,0.0,0,0,,0,0,0,0,0,2,6,0.0,0.0,,104.8,76.2,28.6,0.0,0.0,0.0,0.0,0.0,0.071,0.0,97.41,103.21,-0.154,86.01,"JAN 14, 2022",240,47,91,0.516,8,32,0.25,10,16,0.625,8,44,52,30,8,1,13,19,112,108.69565217391303,8.0,6.0,41.0,0.38202247191011235,1610612763,108.69565217391303,103.04,100.88,98.71999999999998
13385,Xavier Tillman,1630214,MEM vs. DAL,MEM,1610612763,DAL,1,0,0022100639,2022-01-14,L,5,2,0,1,1,1,1.0,0,0,,0,0,,0,1,0,0,0,1,-3,3.2,2.0,,50.0,81.8,-31.8,0.0,0.25,0.091,0.0,0.0,0.077,1.0,105.28,111.89,0.308,93.24,"JAN 14, 2022",240,34,89,0.382,7,31,0.226,10,13,0.769,10,31,41,19,8,6,14,16,85,86.10210696920583,8.0,1.0,52.0,0.5164835164835165,1610612742,86.10210696920583,98.71999999999998,100.88,103.04
13386,Ziaire Williams,1630533,MEM vs. DAL,MEM,1610612763,DAL,1,0,0022100639,2022-01-14,L,29,7,2,3,3,9,0.333,1,6,0.167,0,0,,0,3,0,0,0,2,-11,13.6,0.778,F,86.7,106.8,-20.1,0.0,0.1,0.049,0.111,0.0,0.136,0.389,102.02,98.48,0.036,82.07,"JAN 14, 2022",240,34,89,0.382,7,31,0.226,10,13,0.769,10,31,41,19,8,6,14,16,85,86.10210696920583,8.0,1.0,52.0,0.5164835164835165,1610612742,86.10210696920583,98.71999999999998,100.88,103.04
13387,Santi Aldama,1630583,MEM vs. DAL,MEM,1610612763,DAL,1,0,0022100639,2022-01-14,L,5,0,0,1,0,1,0.0,0,0,,0,0,,0,1,0,0,0,0,-3,1.2,0.0,,50.0,81.8,-31.8,0.0,0.25,0.091,0.0,0.0,0.077,0.0,105.28,111.89,0.0,93.24,"JAN 14, 2022",240,34,89,0.382,7,31,0.226,10,13,0.769,10,31,41,19,8,6,14,16,85,86.10210696920583,8.0,1.0,52.0,0.5164835164835165,1610612742,86.10210696920583,98.71999999999998,100.88,103.04
13388,Eric Gordon,201569,HOU @ SAC,HOU,1610612745,SAC,0,1,0022100640,2022-01-14,L,29,16,1,3,6,9,0.667,4,7,0.571,0,0,,0,3,0,0,0,1,-1,21.1,1.778,F,123.1,122.7,0.3,0.0,0.13,0.051,0.04,0.0,0.122,0.889,110.06,109.23,0.099,91.02,"JAN 14, 2022",240,44,101,0.436,13,43,0.302,13,16,0.813,13,37,50,25,7,4,16,19,114,102.6657060518732,8.0,7.0,53.0,0.5,1610612758,102.6657060518732,111.04,109.30000000000001,107.56
13389,Alex Len,203458,SAC vs. HOU,SAC,1610612758,HOU,1,0,0022100640,2022-01-14,W,12,2,2,4,1,2,0.5,0,0,,0,2,0.0,4,0,2,2,2,3,1,19.8,0.694,,114.8,107.1,7.7,0.25,0.0,0.148,0.167,1.0,0.156,0.347,111.73,110.92,0.02,92.44,"JAN 14, 2022",240,48,96,0.5,13,37,0.351,17,24,0.708,13,40,53,33,8,7,14,23,126,117.14391967274081,7.0,4.0,50.0,0.43564356435643564,1610612745,117.14391967274081,107.56,109.30000000000001,111.04
13390,Christian Wood,1626174,HOU @ SAC,HOU,1610612745,SAC,0,1,0022100640,2022-01-14,L,26,26,0,8,8,15,0.533,4,7,0.571,6,6,1.0,0,8,2,1,2,5,5,42.6,1.474,C,127.6,116.9,10.6,0.0,0.348,0.157,0.0,0.0,0.292,0.737,107.81,106.5,0.162,88.75,"JAN 14, 2022",240,44,101,0.436,13,43,0.302,13,16,0.813,13,37,50,25,7,4,16,19,114,102.6657060518732,8.0,7.0,53.0,0.5,1610612758,102.6657060518732,111.04,109.30000000000001,107.56
13391,De'Aaron Fox,1628368,SAC vs. HOU,SAC,1610612758,HOU,1,0,0022100640,2022-01-14,W,34,27,8,6,11,18,0.611,2,4,0.5,3,6,0.5,0,6,2,0,4,2,10,48.2,1.308,G,126.9,114.1,12.8,0.0,0.143,0.081,0.308,2.0,0.276,0.654,109.74,108.68,0.157,90.57,"JAN 14, 2022",240,48,96,0.5,13,37,0.351,17,24,0.708,13,40,53,33,8,7,14,23,126,117.14391967274081,7.0,4.0,50.0,0.43564356435643564,1610612745,117.14391967274081,107.56,109.30000000000001,111.04
13392,Daniel Theis,1628464,HOU @ SAC,HOU,1610612745,SAC,0,1,0022100640,2022-01-14,L,6,0,0,2,0,2,0.0,0,1,0.0,0,0,,1,1,0,1,1,2,-1,4.4,0.0,,114.3,121.4,-7.1,0.1,0.125,0.111,0.0,0.0,0.176,0.0,115.36,108.97,-0.091,90.81,"JAN 14, 2022",240,44,101,0.436,13,43,0.302,13,16,0.813,13,37,50,25,7,4,16,19,114,102.6657060518732,8.0,7.0,53.0,0.5,1610612758,102.6657060518732,111.04,109.30000000000001,107.56
13393,Chimezie Metu,1629002,SAC vs. HOU,SAC,1610612758,HOU,1,0,0022100640,2022-01-14,W,13,7,0,2,3,4,0.75,1,2,0.5,0,0,,0,2,1,0,2,3,7,10.4,1.75,C,115.6,96.8,18.9,0.0,0.118,0.067,0.0,0.0,0.171,0.875,114.1,114.98,0.06,95.82,"JAN 14, 2022",240,48,96,0.5,13,37,0.351,17,24,0.708,13,40,53,33,8,7,14,23,126,117.14391967274081,7.0,4.0,50.0,0.43564356435643564,1610612745,117.14391967274081,107.56,109.30000000000001,111.04
13394,Terence Davis,1629056,SAC vs. HOU,SAC,1610612758,HOU,1,0,0022100640,2022-01-14,W,18,14,1,0,5,8,0.625,3,4,0.75,1,2,0.5,0,0,2,1,1,2,6,23.5,1.577,,115.8,95.0,20.8,0.0,0.0,0.0,0.077,1.0,0.217,0.788,109.99,106.87,0.159,89.06,"JAN 14, 2022",240,48,96,0.5,13,37,0.351,17,24,0.708,13,40,53,33,8,7,14,23,126,117.14391967274081,7.0,4.0,50.0,0.43564356435643564,1610612745,117.14391967274081,107.56,109.30000000000001,111.04
13395,Kevin Porter Jr.,1629645,HOU @ SAC,HOU,1610612745,SAC,0,1,0022100640,2022-01-14,L,31,16,8,7,7,16,0.438,1,7,0.143,1,1,1.0,2,5,2,0,2,1,-11,40.4,0.973,G,113.0,125.4,-12.3,0.05,0.172,0.101,0.348,4.0,0.228,0.487,109.5,106.72,0.131,88.94,"JAN 14, 2022",240,44,101,0.436,13,43,0.302,13,16,0.813,13,37,50,25,7,4,16,19,114,102.6657060518732,8.0,7.0,53.0,0.5,1610612758,102.6657060518732,111.04,109.30000000000001,107.56
13396,Neemias Queta,1629674,SAC vs. HOU,SAC,1610612758,HOU,1,0,0022100640,2022-01-14,W,5,2,0,3,1,3,0.333,0,0,,0,0,,2,1,0,0,0,2,-2,5.6,0.667,,100.0,127.3,-27.3,0.286,0.2,0.25,0.0,0.0,0.2,0.333,115.2,118.71,0.0,98.92,"JAN 14, 2022",240,48,96,0.5,13,37,0.351,17,24,0.708,13,40,53,33,8,7,14,23,126,117.14391967274081,7.0,4.0,50.0,0.43564356435643564,1610612745,117.14391967274081,107.56,109.30000000000001,111.04
13397,Jalen Green,1630224,HOU @ SAC,HOU,1610612745,SAC,0,1,0022100640,2022-01-14,L,32,11,4,2,5,18,0.278,1,6,0.167,0,0,,1,1,0,0,0,1,-15,19.4,0.611,G,102.7,122.7,-20.0,0.025,0.028,0.026,0.154,0.0,0.212,0.306,110.61,111.86,0.015,93.22,"JAN 14, 2022",240,44,101,0.436,13,43,0.302,13,16,0.813,13,37,50,25,7,4,16,19,114,102.6657060518732,8.0,7.0,53.0,0.5,1610612758,102.6657060518732,111.04,109.30000000000001,107.56
13398,Jae'Sean Tate,1630256,HOU @ SAC,HOU,1610612745,SAC,0,1,0022100640,2022-01-14,L,31,17,8,10,7,13,0.538,1,4,0.25,2,3,0.667,5,5,2,1,1,5,-6,49.0,1.187,F,115.3,123.6,-8.3,0.114,0.185,0.141,0.32,8.0,0.173,0.594,110.91,110.42,0.127,92.01,"JAN 14, 2022",240,44,101,0.436,13,43,0.302,13,16,0.813,13,37,50,25,7,4,16,19,114,102.6657060518732,8.0,7.0,53.0,0.5,1610612758,102.6657060518732,111.04,109.30000000000001,107.56
13399,Cory Joseph,202709,DET vs. TOR,DET,1610612765,TOR,1,0,0022100633,2022-01-14,W,26,9,4,4,3,7,0.429,2,4,0.5,1,1,1.0,2,2,0,0,1,4,-1,18.8,1.21,,110.9,110.6,0.2,0.08,0.061,0.069,0.286,4.0,0.16,0.605,87.13,85.08,0.082,70.9,"JAN 14, 2022",240,38,81,0.469,8,27,0.296,19,23,0.826,9,34,43,22,7,6,8,25,103,114.29205503772747,5.0,4.0,46.0,0.3218390804597701,1610612761,114.29205503772747,90.12,91.78000000000002,93.44
13400,Trey Lyles,1626168,DET vs. TOR,DET,1610612765,TOR,1,0,0022100633,2022-01-14,W,33,21,1,7,6,10,0.6,0,2,0.0,9,10,0.9,2,5,2,2,0,0,12,42.9,1.458,,122.2,103.2,19.0,0.065,0.122,0.097,0.045,0.0,0.197,0.729,91.82,90.58,0.234,75.49,"JAN 14, 2022",240,38,81,0.469,8,27,0.296,19,23,0.826,9,34,43,22,7,6,8,25,103,114.29205503772747,5.0,4.0,46.0,0.3218390804597701,1610612761,114.29205503772747,90.12,91.78000000000002,93.44
13401,Pascal Siakam,1627783,TOR @ DET,TOR,1610612761,DET,0,1,0022100633,2022-01-14,L,41,23,4,11,8,17,0.471,1,2,0.5,6,9,0.667,3,8,0,1,1,5,-12,44.2,1.097,F,94.7,110.7,-16.0,0.058,0.222,0.125,0.25,4.0,0.226,0.549,91.75,88.82,0.164,74.01,"JAN 14, 2022",240,28,87,0.322,11,38,0.289,20,26,0.769,16,30,46,18,5,4,11,24,87,93.10787671232877,7.0,6.0,43.0,0.4691358024691358,1610612765,93.10787671232877,93.44,91.78000000000002,90.12
13402,Fred VanVleet,1627832,TOR @ DET,TOR,1610612761,DET,0,1,0022100633,2022-01-14,L,42,24,10,5,6,21,0.286,6,14,0.429,6,8,0.75,2,3,2,0,0,2,-12,51.0,0.979,G,102.5,117.5,-15.0,0.038,0.081,0.056,0.476,0.0,0.24,0.489,93.68,90.82,0.148,75.68,"JAN 14, 2022",240,28,87,0.322,11,38,0.289,20,26,0.769,16,30,46,18,5,4,11,24,87,93.10787671232877,7.0,6.0,43.0,0.4691358024691358,1610612765,93.10787671232877,93.44,91.78000000000002,90.12
13403,Josh Jackson,1628367,DET vs. TOR,DET,1610612765,TOR,1,0,0022100633,2022-01-14,W,21,13,1,4,5,12,0.417,2,7,0.286,1,1,1.0,0,4,0,0,0,1,-1,19.3,1.045,,100.0,97.4,2.6,0.0,0.182,0.093,0.167,0.0,0.324,0.523,83.23,85.11,0.169,70.93,"JAN 14, 2022",240,38,81,0.469,8,27,0.296,19,23,0.826,9,34,43,22,7,6,8,25,103,114.29205503772747,5.0,4.0,46.0,0.3218390804597701,1610612761,114.29205503772747,90.12,91.78000000000002,93.44
13404,Chris Boucher,1628449,TOR @ DET,TOR,1610612761,DET,0,1,0022100633,2022-01-14,L,25,10,0,6,3,7,0.429,1,4,0.25,3,3,1.0,2,4,1,0,1,3,-7,19.2,1.202,,100.0,113.0,-13.0,0.074,0.167,0.118,0.0,0.0,0.17,0.601,87.94,88.84,0.111,74.03,"JAN 14, 2022",240,28,87,0.322,11,38,0.289,20,26,0.769,16,30,46,18,5,4,11,24,87,93.10787671232877,7.0,6.0,43.0,0.4691358024691358,1610612765,93.10787671232877,93.44,91.78000000000002,90.12
13405,Yuta Watanabe,1629139,TOR @ DET,TOR,1610612761,DET,0,1,0022100633,2022-01-14,L,8,2,0,1,0,3,0.0,0,3,0.0,2,2,1.0,0,1,0,2,1,2,-8,8.2,0.515,,60.0,121.4,-61.4,0.0,0.125,0.05,0.0,0.0,0.263,0.258,80.31,85.0,-0.148,70.83,"JAN 14, 2022",240,28,87,0.322,11,38,0.289,20,26,0.769,16,30,46,18,5,4,11,24,87,93.10787671232877,7.0,6.0,43.0,0.4691358024691358,1610612765,93.10787671232877,93.44,91.78000000000002,90.12
13406,Cassius Stanley,1630199,DET vs. TOR,DET,1610612765,TOR,1,0,0022100633,2022-01-14,W,14,0,0,2,0,1,0.0,0,1,0.0,0,0,,0,2,0,0,0,3,4,2.4,0.0,,109.1,87.0,22.1,0.0,0.143,0.074,0.0,0.0,0.042,0.0,77.51,79.41,-0.074,66.18,"JAN 14, 2022",240,38,81,0.469,8,27,0.296,19,23,0.826,9,34,43,22,7,6,8,25,103,114.29205503772747,5.0,4.0,46.0,0.3218390804597701,1610612761,114.29205503772747,90.12,91.78000000000002,93.44
13407,Saben Lee,1630240,DET vs. TOR,DET,1610612765,TOR,1,0,0022100633,2022-01-14,W,13,3,3,2,0,4,0.0,0,0,,3,4,0.75,0,2,0,0,0,1,4,9.9,0.521,,100.0,78.3,21.7,0.0,0.125,0.069,0.6,0.0,0.261,0.26,77.59,80.9,0.071,67.42,"JAN 14, 2022",240,38,81,0.469,8,27,0.296,19,23,0.826,9,34,43,22,7,6,8,25,103,114.29205503772747,5.0,4.0,46.0,0.3218390804597701,1610612761,114.29205503772747,90.12,91.78000000000002,93.44
13408,Scottie Barnes,1630567,TOR @ DET,TOR,1610612761,DET,0,1,0022100633,2022-01-14,L,33,8,2,7,4,13,0.308,0,4,0.0,0,0,,3,4,1,0,1,3,-8,21.4,0.615,G,100.0,114.8,-14.8,0.067,0.143,0.096,0.118,2.0,0.175,0.308,89.65,89.27,0.035,74.4,"JAN 14, 2022",240,28,87,0.322,11,38,0.289,20,26,0.769,16,30,46,18,5,4,11,24,87,93.10787671232877,7.0,6.0,43.0,0.4691358024691358,1610612765,93.10787671232877,93.44,91.78000000000002,90.12
13409,Jarrett Culver,1629633,MEM vs. DAL,MEM,1610612763,DAL,1,0,0022100639,2022-01-14,L,5,4,0,1,1,4,0.25,0,1,0.0,2,4,0.5,1,0,1,0,2,0,-3,6.2,0.694,,50.0,81.8,-31.8,0.143,0.0,0.091,0.0,0.0,0.615,0.347,105.28,111.89,-0.231,93.24,"JAN 14, 2022",240,34,89,0.382,7,31,0.226,10,13,0.769,10,31,41,19,8,6,14,16,85,86.10210696920583,8.0,1.0,52.0,0.5164835164835165,1610612742,86.10210696920583,98.71999999999998,100.88,103.04
13410,Ja Morant,1629630,MEM vs. DAL,MEM,1610612763,DAL,1,0,0022100639,2022-01-14,L,32,19,8,5,8,15,0.533,1,4,0.25,2,3,0.667,0,5,2,0,8,1,-4,35.0,1.164,G,98.5,104.6,-6.2,0.0,0.156,0.078,0.444,1.0,0.338,0.582,104.25,98.89,0.132,82.41,"JAN 14, 2022",240,34,89,0.382,7,31,0.226,10,13,0.769,10,31,41,19,8,6,14,16,85,86.10210696920583,8.0,1.0,52.0,0.5164835164835165,1610612742,86.10210696920583,98.71999999999998,100.88,103.04
13411,De'Anthony Melton,1629001,MEM vs. DAL,MEM,1610612763,DAL,1,0,0022100639,2022-01-14,L,11,2,1,2,0,4,0.0,0,1,0.0,2,2,1.0,1,1,0,0,0,2,-12,5.9,0.41,,81.8,136.4,-54.5,0.077,0.143,0.1,0.125,0.0,0.2,0.205,98.85,99.94,-0.033,83.28,"JAN 14, 2022",240,34,89,0.382,7,31,0.226,10,13,0.769,10,31,41,19,8,6,14,16,85,86.10210696920583,8.0,1.0,52.0,0.5164835164835165,1610612742,86.10210696920583,98.71999999999998,100.88,103.04
13412,Jalen Brunson,1628973,DAL @ MEM,DAL,1610612742,MEM,0,1,0022100639,2022-01-14,W,32,15,9,5,7,13,0.538,0,0,,1,1,1.0,0,5,5,0,1,1,12,48.5,1.116,G,108.8,91.2,17.6,0.0,0.135,0.078,0.36,9.0,0.194,0.558,106.77,101.68,0.197,84.74,"JAN 14, 2022",240,47,91,0.516,8,32,0.25,10,16,0.625,8,44,52,30,8,1,13,19,112,108.69565217391303,8.0,6.0,41.0,0.38202247191011235,1610612763,108.69565217391303,103.04,100.88,98.71999999999998
13413,Sterling Brown,1628425,DAL @ MEM,DAL,1610612742,MEM,0,1,0022100639,2022-01-14,W,6,0,0,1,0,2,0.0,0,1,0.0,0,0,,0,1,0,0,0,1,-3,1.2,0.0,,76.9,92.9,-15.9,0.0,0.143,0.071,0.0,0.0,0.125,0.0,98.62,99.95,-0.125,83.29,"JAN 14, 2022",240,47,91,0.516,8,32,0.25,10,16,0.625,8,44,52,30,8,1,13,19,112,108.69565217391303,8.0,6.0,41.0,0.38202247191011235,1610612763,108.69565217391303,103.04,100.88,98.71999999999998
13414,Frank Ntilikina,1628373,DAL @ MEM,DAL,1610612742,MEM,0,1,0022100639,2022-01-14,W,3,0,0,1,0,1,0.0,0,0,,0,0,,1,0,0,0,2,0,0,-0.8,0.0,,75.0,75.0,0.0,0.333,0.0,0.143,0.0,0.0,0.3,0.0,109.56,118.76,-0.455,98.97,"JAN 14, 2022",240,47,91,0.516,8,32,0.25,10,16,0.625,8,44,52,30,8,1,13,19,112,108.69565217391303,8.0,6.0,41.0,0.38202247191011235,1610612763,108.69565217391303,103.04,100.88,98.71999999999998
13415,Dorian Finney-Smith,1627827,DAL @ MEM,DAL,1610612742,MEM,0,1,0022100639,2022-01-14,W,32,13,2,3,6,12,0.5,1,5,0.2,0,0,,1,2,1,0,1,1,12,21.6,1.083,F,108.8,91.2,17.6,0.037,0.054,0.047,0.077,2.0,0.181,0.542,106.77,101.68,0.08,84.74,"JAN 14, 2022",240,47,91,0.516,8,32,0.25,10,16,0.625,8,44,52,30,8,1,13,19,112,108.69565217391303,8.0,6.0,41.0,0.38202247191011235,1610612763,108.69565217391303,103.04,100.88,98.71999999999998
13416,Marquese Chriss,1627737,DAL @ MEM,DAL,1610612742,MEM,0,1,0022100639,2022-01-14,W,16,15,1,6,6,7,0.857,1,2,0.5,2,4,0.5,1,5,0,0,1,2,9,22.7,1.712,,112.1,82.4,29.8,0.091,0.238,0.188,0.111,1.0,0.263,0.856,101.29,103.08,0.279,85.9,"JAN 14, 2022",240,47,91,0.516,8,32,0.25,10,16,0.625,8,44,52,30,8,1,13,19,112,108.69565217391303,8.0,6.0,41.0,0.38202247191011235,1610612763,108.69565217391303,103.04,100.88,98.71999999999998
13417,Kyle Anderson,203937,MEM vs. DAL,MEM,1610612763,DAL,1,0,0022100639,2022-01-14,L,19,12,1,5,4,10,0.4,2,2,1.0,2,2,1.0,1,4,0,0,0,0,-6,19.5,1.103,,102.6,117.9,-15.4,0.043,0.267,0.132,0.091,0.0,0.234,0.551,102.42,99.66,0.145,83.05,"JAN 14, 2022",240,34,89,0.382,7,31,0.226,10,13,0.769,10,31,41,19,8,6,14,16,85,86.10210696920583,8.0,1.0,52.0,0.5164835164835165,1610612742,86.10210696920583,98.71999999999998,100.88,103.04
13418,Trey Burke,203504,DAL @ MEM,DAL,1610612742,MEM,0,1,0022100639,2022-01-14,W,3,0,2,1,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,2,0,7.2,0.0,,75.0,75.0,0.0,0.0,0.25,0.143,0.667,0.0,0.1,0.0,109.56,118.76,0.182,98.97,"JAN 14, 2022",240,47,91,0.516,8,32,0.25,10,16,0.625,8,44,52,30,8,1,13,19,112,108.69565217391303,8.0,6.0,41.0,0.38202247191011235,1610612763,108.69565217391303,103.04,100.88,98.71999999999998
13419,Steven Adams,203500,MEM vs. DAL,MEM,1610612763,DAL,1,0,0022100639,2022-01-14,L,21,6,3,6,3,4,0.75,0,0,,0,0,,4,2,2,2,1,3,-14,28.7,1.5,,90.5,130.0,-39.5,0.167,0.125,0.15,0.25,3.0,0.102,0.75,98.95,94.65,0.127,78.88,"JAN 14, 2022",240,34,89,0.382,7,31,0.226,10,13,0.769,10,31,41,19,8,6,14,16,85,86.10210696920583,8.0,1.0,52.0,0.5164835164835165,1610612742,86.10210696920583,98.71999999999998,100.88,103.04
13420,Lamar Stevens,1630205,CLE @ SAS,CLE,1610612739,SAS,0,1,0022100638,2022-01-14,W,31,8,2,6,4,9,0.444,0,0,,0,1,0.0,2,4,1,0,0,1,1,21.2,0.847,G,103.1,100.0,3.1,0.049,0.108,0.077,0.095,0.0,0.12,0.424,103.49,100.93,0.083,84.11,"JAN 14, 2022",240,46,95,0.484,8,20,0.4,14,24,0.583,12,34,46,24,7,3,9,13,114,111.1544461778471,6.0,5.0,47.0,0.45652173913043476,1610612759,111.1544461778471,102.56,102.64,102.71999999999998
13421,Devin Vassell,1630170,SAS vs. CLE,SAS,1610612759,CLE,1,0,0022100638,2022-01-14,L,28,10,0,5,4,11,0.364,2,4,0.5,0,0,,1,4,2,0,3,5,-14,19.0,0.909,G,84.7,106.7,-21.9,0.028,0.114,0.07,0.0,0.0,0.209,0.455,102.07,101.87,0.016,84.89,"JAN 14, 2022",240,42,92,0.457,15,34,0.441,10,13,0.769,10,37,47,22,6,5,15,24,109,106.11370716510903,7.0,3.0,46.0,0.4842105263157895,1610612739,106.11370716510903,102.71999999999998,102.64,102.56
13422,Keldon Johnson,1629640,SAS vs. CLE,SAS,1610612759,CLE,1,0,0022100638,2022-01-14,L,30,18,2,5,7,14,0.5,4,9,0.444,0,0,,2,3,0,0,1,1,-8,26.0,1.286,F,90.9,104.6,-13.7,0.056,0.075,0.066,0.125,2.0,0.203,0.643,102.88,103.42,0.152,86.18,"JAN 14, 2022",240,42,92,0.457,15,34,0.441,10,13,0.769,10,37,47,22,6,5,15,24,109,106.11370716510903,7.0,3.0,46.0,0.4842105263157895,1610612739,106.11370716510903,102.71999999999998,102.64,102.56
13423,Brandon Goodwin,1629164,CLE @ SAS,CLE,1610612739,SAS,0,1,0022100638,2022-01-14,W,11,7,5,1,3,5,0.6,1,1,1.0,0,0,,0,1,1,0,0,1,2,18.7,1.4,,117.4,119.0,-1.7,0.0,0.083,0.043,0.556,0.0,0.192,0.7,95.13,99.19,0.224,82.65,"JAN 14, 2022",240,46,95,0.484,8,20,0.4,14,24,0.583,12,34,46,24,7,3,9,13,114,111.1544461778471,6.0,5.0,47.0,0.45652173913043476,1610612759,111.1544461778471,102.56,102.64,102.71999999999998
13424,Jarrett Allen,1628386,CLE @ SAS,CLE,1610612739,SAS,0,1,0022100638,2022-01-14,W,32,17,2,16,7,11,0.636,0,0,,3,5,0.6,3,13,1,0,2,2,-7,40.2,1.288,C,98.5,105.9,-7.4,0.071,0.342,0.2,0.111,1.0,0.2,0.644,104.77,102.06,0.205,85.05,"JAN 14, 2022",240,46,95,0.484,8,20,0.4,14,24,0.583,12,34,46,24,7,3,9,13,114,111.1544461778471,6.0,5.0,47.0,0.45652173913043476,1610612759,111.1544461778471,102.56,102.64,102.71999999999998
13425,Jakob Poeltl,1627751,SAS vs. CLE,SAS,1610612759,CLE,1,0,0022100638,2022-01-14,L,33,0,2,12,0,4,0.0,0,0,,0,0,,1,11,2,3,1,4,4,31.4,0.0,C,106.0,97.1,8.9,0.027,0.282,0.158,0.071,2.0,0.066,0.0,101.2,99.48,0.064,82.9,"JAN 14, 2022",240,42,92,0.457,15,34,0.441,10,13,0.769,10,37,47,22,6,5,15,24,109,106.11370716510903,7.0,3.0,46.0,0.4842105263157895,1610612739,106.11370716510903,102.71999999999998,102.64,102.56
