PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PLUS_MINUS,FANTASY_PTS,POINT_PER_SHOT,EFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,MIN,SPD,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,DFGM,DFGA,DFG_PCT,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLKA,PF,PFD
Paolo Banchero,1631094,ORL @ CLE,ORL,1610612753,CLE,0,0042300131,2024-04-20,L,24,5,7,9,17,0.529,2,7,0.286,4,8,0.5,1,6,0,0,9,-11,30.9,1.17,0.5882352941176471,F,,88.1,86.5,101.2,99.6,-13.1,0.019,0.146,0.074,0.313,0.588,0.56,0.305,0.585,99.44,97.75,0.09,84,81.45,0.31,41:15,3.96,2.91,3,16,18,89,0,0,61,5,5,1.0,4,12,0.333,3,7,0.429,1.0,2.0,1.0,10.0,15.0,6.0,10.0,40.0,0.0,3.0,5.0
Kevin Durant,201142,PHX @ MIN,PHX,1610612756,MIN,0,0042300161,2024-04-20,L,31,1,7,11,17,0.647,2,2,1.0,7,9,0.778,0,7,1,1,5,-20,41.9,1.479,0.7058823529411765,F,,101.3,99.1,125.3,122.2,-24.0,0.0,0.179,0.092,0.067,0.706,0.2,0.31,0.74,99.66,97.36,0.172,78,81.13,0.314,38:42,3.81,2.68,1,10,11,67,0,0,36,4,7,0.571,7,10,0.7,2,3,0.667,1.0,0.0,2.0,4.0,19.0,16.0,13.0,42.0,0.0,1.0,7.0
Thaddeus Young,201152,PHX @ MIN,PHX,1610612756,MIN,0,0042300161,2024-04-20,L,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,-5,0.0,0.0,,,,50.0,50.0,112.5,128.6,-62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.54,106.18,0.0,8,88.48,0.0,3:37,4.1,0.27,0,0,0,4,0,0,4,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0
Eric Gordon,201569,PHX @ MIN,PHX,1610612756,MIN,0,0042300161,2024-04-20,L,0,1,2,0,5,0.0,0,4,0.0,0,0,,0,2,1,1,2,-18,7.9,0.0,0.0,,,97.7,98.4,138.6,137.4,-40.9,0.0,0.091,0.05,0.077,0.0,0.5,0.149,0.0,100.36,100.22,-0.038,44,83.52,0.153,21:04,3.8,1.49,1,6,7,15,0,0,7,0,1,0.0,0,4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,8.0,20.0,0.0,1.0,1.0
Isaiah Thomas,202738,PHX @ MIN,PHX,1610612756,MIN,0,0042300161,2024-04-20,L,0,0,0,0,2,0.0,0,1,0.0,0,0,,0,0,0,0,1,-5,-1.0,0.0,0.0,,,50.0,50.0,112.5,128.6,-62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,99.54,106.18,-0.214,8,88.48,0.375,3:37,4.45,0.29,0,0,0,9,0,0,6,0,1,0.0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0
Bradley Beal,203078,PHX @ MIN,PHX,1610612756,MIN,0,0042300161,2024-04-20,L,15,6,2,6,10,0.6,1,3,0.333,2,3,0.667,1,1,3,0,1,-9,34.4,1.325,0.65,G,,105.3,102.9,112.8,112.5,-7.5,0.029,0.026,0.027,0.286,0.65,6.0,0.15,0.663,99.8,98.48,0.124,75,82.07,0.152,37:17,3.9,2.65,2,3,5,75,1,1,61,3,4,0.75,3,6,0.5,3,3,1.0,2.0,2.0,3.0,10.0,18.0,15.0,13.0,44.0,0.0,2.0,2.0
T.J. Warren,203933,MIN vs. PHX,MIN,1610612750,PHX,1,0042300161,2024-04-20,W,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,5,0.0,0.0,,,,112.5,128.6,57.1,57.1,55.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.8,108.0,0.0,8,90.0,0.0,3:20,3.98,0.24,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,0.0
Kyle Anderson,203937,MIN vs. PHX,MIN,1610612750,PHX,1,0042300161,2024-04-20,W,2,0,0,1,2,0.5,0,0,,0,0,,0,0,0,0,0,2,2.0,1.0,0.5,,,140.0,141.7,120.0,114.9,20.0,0.0,0.0,0.0,0.0,0.5,0.0,0.167,0.5,99.87,98.29,-0.042,10,81.91,0.184,4:53,4.18,0.38,0,0,0,7,0,0,5,0,0,0.0,1,2,0.5,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0
Karl-Anthony Towns,1626157,MIN vs. PHX,MIN,1610612750,PHX,1,0042300161,2024-04-20,W,19,4,7,5,9,0.556,1,2,0.5,8,8,1.0,1,6,1,0,2,-2,34.4,1.518,0.6111111111111112,F,,105.6,103.3,111.3,108.1,-5.8,0.038,0.25,0.14,0.25,0.611,2.0,0.219,0.759,99.03,96.54,0.207,54,80.45,0.222,26:36,3.88,1.87,2,7,9,41,0,0,26,1,3,0.333,4,6,0.667,1,2,0.5,3.0,2.0,0.0,8.0,9.0,4.0,5.0,16.0,1.0,4.0,4.0
Devin Booker,1626164,PHX @ MIN,PHX,1610612756,MIN,0,0042300161,2024-04-20,L,18,5,2,5,16,0.313,2,6,0.333,6,6,1.0,0,2,1,0,1,-15,29.9,0.966,0.375,G,,104.1,101.4,122.7,117.9,-18.6,0.0,0.057,0.028,0.227,0.375,5.0,0.253,0.483,97.88,94.73,0.069,74,78.94,0.257,37:45,3.88,2.66,2,5,7,58,1,0,34,1,4,0.25,4,12,0.333,1,2,0.5,4.0,2.0,3.0,6.0,17.0,16.0,9.0,38.0,2.0,4.0,6.0
Monté Morris,1628420,MIN vs. PHX,MIN,1610612750,PHX,1,0042300161,2024-04-20,W,2,3,3,1,3,0.333,0,1,0.0,0,0,,0,3,0,0,0,9,10.1,0.667,0.3333333333333333,,,119.0,117.9,76.2,83.3,42.9,0.0,0.25,0.15,0.375,0.333,0.0,0.125,0.333,101.18,105.18,0.156,21,87.65,0.135,9:35,4.23,0.74,0,3,3,17,0,0,13,1,1,1.0,0,2,0.0,0,1,0.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,10.0,0.0,0.0,0.0
Grayson Allen,1628960,PHX @ MIN,PHX,1610612756,MIN,0,0042300161,2024-04-20,L,4,2,5,0,3,0.0,0,3,0.0,4,4,1.0,1,4,0,0,2,-6,11.0,0.84,0.0,F,,116.3,114.9,126.0,120.5,-9.7,0.048,0.174,0.114,0.095,0.0,1.0,0.135,0.42,97.03,94.29,0.033,49,78.57,0.136,25:12,4.22,1.9,1,5,6,34,0,0,26,0,0,0.0,0,3,0.0,1,2,0.5,2.0,2.0,0.0,0.0,9.0,12.0,9.0,36.0,0.0,2.0,3.0
Josh Okogie,1629006,PHX @ MIN,PHX,1610612756,MIN,0,0042300161,2024-04-20,L,2,0,0,1,3,0.333,0,0,,0,0,,0,0,1,0,0,-5,5.0,0.667,0.3333333333333333,,,50.0,50.0,112.5,128.6,-62.5,0.0,0.0,0.0,0.0,0.333,0.0,0.375,0.333,99.54,106.18,0.071,8,88.48,0.375,3:37,4.66,0.31,0,0,0,8,0,0,5,0,1,0.0,1,2,0.5,2,2,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0
Jordan McLaughlin,1629162,MIN vs. PHX,MIN,1610612750,PHX,1,0042300161,2024-04-20,W,2,0,1,1,1,1.0,0,0,,0,0,,0,1,0,0,1,5,2.2,2.0,1.0,,,112.5,128.6,57.1,57.1,55.4,0.0,0.2,0.167,0.0,1.0,0.0,0.25,1.0,100.8,108.0,0.133,8,90.0,0.286,3:20,4.95,0.3,0,1,1,8,0,0,5,0,0,0.0,1,1,1.0,1,1,1.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,4.0,0.0,0.0,0.0
Drew Eubanks,1629234,PHX @ MIN,PHX,1610612756,MIN,0,0042300161,2024-04-20,L,0,0,1,0,1,0.0,0,0,,0,0,,0,1,0,1,1,-14,3.2,0.0,0.0,,,63.2,64.4,144.4,126.0,-81.3,0.0,0.1,0.045,0.0,0.0,0.0,0.095,0.0,102.15,96.23,-0.102,19,80.19,0.102,9:14,4.54,0.78,1,2,2,5,0,0,4,0,0,0.0,0,1,0.0,1,2,0.5,0.0,0.0,0.0,0.0,5.0,8.0,0.0,6.0,0.0,2.0,1.0
Bol Bol,1629626,PHX @ MIN,PHX,1610612756,MIN,0,0042300161,2024-04-20,L,0,0,1,0,1,0.0,0,0,,0,0,,0,1,0,0,0,-5,1.2,0.0,0.0,,,50.0,50.0,112.5,128.6,-62.5,0.0,1.0,0.167,0.0,0.0,0.0,0.125,0.0,99.54,106.18,0.0,8,88.48,0.125,3:37,4.02,0.26,1,1,2,2,0,0,1,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0
Nassir Little,1629642,PHX @ MIN,PHX,1610612756,MIN,0,0042300161,2024-04-20,L,2,0,0,1,1,1.0,0,0,,0,0,,0,0,0,0,0,-5,2.0,2.0,1.0,,,50.0,50.0,112.5,128.6,-62.5,0.0,0.0,0.0,0.0,1.0,0.0,0.125,1.0,99.54,106.18,0.143,8,88.48,0.125,3:37,4.16,0.27,0,0,0,2,0,0,1,1,1,1.0,0,0,0.0,0,0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0
Jaden McDaniels,1630183,MIN vs. PHX,MIN,1610612750,PHX,1,0042300161,2024-04-20,W,9,0,6,3,7,0.429,0,2,0.0,3,3,1.0,2,4,0,2,2,18,20.2,1.082,0.42857142857142855,F,,125.0,121.9,100.0,99.1,25.0,0.054,0.111,0.082,0.0,0.429,0.0,0.11,0.541,99.36,97.7,0.048,76,81.42,0.111,37:35,4.41,3.02,3,6,9,31,0,0,21,2,4,0.5,1,3,0.333,0,2,0.0,2.0,4.0,2.0,6.0,14.0,6.0,8.0,22.0,0.0,2.0,5.0
Luka Garza,1630568,MIN vs. PHX,MIN,1610612750,PHX,1,0042300161,2024-04-20,W,5,0,1,2,2,1.0,1,1,1.0,0,0,,0,1,0,0,0,5,6.2,2.5,1.25,,,112.5,128.6,57.1,57.1,55.4,0.0,0.2,0.167,0.0,1.25,0.0,0.25,1.25,100.8,108.0,0.4,8,90.0,0.286,3:20,4.79,0.29,1,1,2,7,0,0,5,1,1,1.0,1,1,1.0,1,2,0.5,0.0,0.0,0.0,2.0,4.0,0.0,2.0,4.0,0.0,0.0,0.0
Wendell Moore Jr.,1631111,MIN vs. PHX,MIN,1610612750,PHX,1,0042300161,2024-04-20,W,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,3,0.0,0.0,,,,116.7,140.0,66.7,66.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.25,109.37,0.0,6,91.14,0.0,2:38,4.58,0.22,0,0,0,3,0,0,3,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,0.0
Kyle Lowry,200768,PHI @ NYK,PHI,1610612755,NYK,0,0042300111,2024-04-20,L,18,2,4,5,9,0.556,4,7,0.571,4,4,1.0,2,2,1,1,1,6,30.8,1.673,0.7777777777777778,G,,132.4,129.1,120.5,117.8,11.8,0.059,0.047,0.052,0.074,0.778,2.0,0.139,0.836,91.36,89.2,0.099,71,74.34,0.14,38:45,3.79,2.66,2,7,9,68,0,0,56,1,2,0.5,4,7,0.571,3,3,1.0,3.0,0.0,2.0,2.0,10.0,20.0,16.0,30.0,0.0,4.0,2.0
Joel Embiid,203954,PHI @ NYK,PHI,1610612755,NYK,0,0042300111,2024-04-20,L,29,6,8,8,22,0.364,2,8,0.25,11,12,0.917,3,5,2,0,2,14,51.6,1.063,0.4090909090909091,C,,143.3,139.8,120.6,117.5,22.7,0.103,0.125,0.116,0.25,0.409,3.0,0.387,0.532,90.96,88.67,0.154,67,73.89,0.388,36:32,3.15,2.08,6,17,22,72,2,2,41,3,9,0.333,5,13,0.385,3,4,0.75,7.0,4.0,0.0,10.0,10.0,20.0,13.0,30.0,2.0,3.0,10.0
Kelly Oubre Jr.,1626162,PHI @ NYK,PHI,1610612755,NYK,0,0042300111,2024-04-20,L,10,1,3,3,7,0.429,1,2,0.5,3,4,0.75,1,2,5,1,2,6,31.1,1.142,0.5,F,,132.4,129.1,120.5,117.8,11.8,0.029,0.047,0.039,0.034,0.5,0.5,0.139,0.571,91.36,89.2,0.058,71,74.34,0.14,38:45,4.0,2.8,4,8,12,36,1,0,24,2,4,0.5,1,3,0.333,3,3,1.0,3.0,0.0,3.0,4.0,10.0,20.0,16.0,30.0,1.0,3.0,3.0
Cameron Payne,1626166,PHI @ NYK,PHI,1610612755,NYK,0,0042300111,2024-04-20,L,0,0,0,0,1,0.0,0,0,,0,0,,0,0,0,1,0,0,3.0,0.0,0.0,,,80.0,80.0,100.0,82.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,92.38,84.16,-2.5,5,70.13,0.167,2:34,5.14,0.24,0,2,2,3,0,0,2,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0
Gary Harris,203914,ORL @ CLE,ORL,1610612753,CLE,0,0042300131,2024-04-20,L,0,0,2,0,6,0.0,0,5,0.0,0,0,,1,1,3,0,0,-12,11.4,0.0,0.0,G,,85.3,83.2,101.4,101.0,-16.2,0.023,0.037,0.028,0.0,0.0,0.0,0.077,0.0,100.72,99.3,-0.036,68,82.75,0.077,33:07,4.19,2.47,1,2,3,22,0,0,15,0,1,0.0,0,5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,7.0,34.0,0.0,2.0,0.0
Anthony Edwards,1630162,MIN vs. PHX,MIN,1610612750,PHX,1,0042300161,2024-04-20,W,33,6,9,14,24,0.583,4,8,0.5,1,2,0.5,1,8,2,0,6,19,52.8,1.326,0.6666666666666666,G,,125.7,118.5,98.6,95.8,27.1,0.029,0.235,0.132,0.3,0.667,1.0,0.378,0.663,98.09,93.85,0.214,70,78.21,0.372,35:48,3.81,2.47,4,10,14,89,2,0,56,2,8,0.25,12,16,0.75,1,2,0.5,7.0,3.0,7.0,12.0,13.0,4.0,8.0,22.0,2.0,4.0,2.0
Naz Reid,1629675,MIN vs. PHX,MIN,1610612750,PHX,1,0042300161,2024-04-20,W,12,2,2,4,10,0.4,2,6,0.333,2,2,1.0,0,2,1,0,0,22,20.4,1.103,0.5,,,135.9,129.8,77.5,75.9,58.4,0.0,0.095,0.051,0.143,0.5,0.0,0.234,0.551,101.68,98.34,0.16,39,81.95,0.245,19:17,4.37,1.56,2,4,5,26,0,1,15,2,4,0.5,2,6,0.333,0,2,0.0,4.0,2.0,2.0,4.0,6.0,2.0,0.0,10.0,1.0,1.0,2.0
Nickeil Alexander-Walker,1629638,MIN vs. PHX,MIN,1610612750,PHX,1,0042300161,2024-04-20,W,18,2,4,7,12,0.583,4,9,0.444,0,0,,1,3,4,0,1,28,36.8,1.5,0.75,,,131.7,127.8,86.4,87.2,45.2,0.034,0.103,0.069,0.105,0.75,2.0,0.176,0.75,100.41,99.34,0.191,60,82.78,0.184,28:45,4.45,2.38,1,3,4,53,1,1,39,2,2,1.0,5,10,0.5,2,3,0.667,5.0,2.0,2.0,6.0,8.0,4.0,3.0,14.0,0.0,2.0,0.0
Royce O'Neale,1626220,PHX @ MIN,PHX,1610612756,MIN,0,0042300161,2024-04-20,L,14,0,4,5,10,0.5,4,8,0.5,0,0,,1,3,0,0,0,-17,18.8,1.4,0.7,,,92.6,92.7,124.1,123.0,-31.5,0.04,0.111,0.077,0.0,0.7,0.0,0.172,0.7,99.87,99.5,0.111,54,82.92,0.179,26:03,4.19,2.04,3,5,8,59,0,0,48,0,1,0.0,5,9,0.556,2,2,1.0,3.0,0.0,0.0,2.0,14.0,12.0,6.0,22.0,0.0,3.0,1.0
Jusuf Nurkić,203994,PHX @ MIN,PHX,1610612756,MIN,0,0042300161,2024-04-20,L,9,1,4,4,6,0.667,0,1,0.0,1,3,0.333,0,4,2,3,2,-1,28.3,1.23,0.6666666666666666,C,,113.7,112.1,111.3,108.7,2.4,0.0,0.16,0.085,0.053,0.667,0.5,0.17,0.615,95.54,93.74,0.073,51,78.12,0.171,26:38,3.95,1.88,3,9,12,42,0,0,33,4,5,0.8,0,1,0.0,4,5,0.8,3.0,0.0,0.0,8.0,7.0,12.0,7.0,32.0,0.0,4.0,3.0
Rudy Gobert,203497,MIN vs. PHX,MIN,1610612750,PHX,1,0042300161,2024-04-20,W,14,2,16,4,6,0.667,0,0,,6,7,0.857,6,10,0,0,1,19,35.2,1.542,0.6666666666666666,C,,133.8,131.2,106.7,107.8,27.1,0.176,0.313,0.242,0.063,0.667,2.0,0.114,0.771,95.85,95.39,0.135,74,79.49,0.116,37:29,4.21,2.87,15,15,27,50,0,0,38,2,4,0.5,2,2,1.0,3,6,0.5,0.0,5.0,0.0,8.0,15.0,6.0,8.0,30.0,0.0,4.0,5.0
Mike Conley,201144,MIN vs. PHX,MIN,1610612750,PHX,1,0042300161,2024-04-20,W,4,7,3,2,12,0.167,0,3,0.0,0,0,,2,1,0,0,1,-8,17.1,0.333,0.16666666666666666,G,,101.8,100.3,116.4,115.4,-14.5,0.065,0.05,0.059,0.368,0.167,7.0,0.194,0.167,97.51,96.35,-0.03,55,80.29,0.197,27:24,4.21,2.08,4,2,6,69,1,1,54,0,5,0.0,2,7,0.286,1,1,1.0,0.0,2.0,0.0,2.0,8.0,4.0,8.0,26.0,2.0,5.0,1.0
Peyton Watson,1631212,DEN vs. LAL,DEN,1610612743,LAL,1,0042300151,2024-04-20,W,8,0,1,3,6,0.5,2,4,0.5,0,0,,1,0,0,0,2,-6,7.2,1.333,0.6666666666666666,,,106.9,107.8,132.1,127.2,-25.2,0.053,0.0,0.032,0.0,0.667,0.0,0.222,0.667,101.46,99.99,0.008,29,83.32,0.237,13:41,4.34,1.06,1,1,2,22,0,0,15,1,1,1.0,2,5,0.4,2,4,0.5,2.0,2.0,0.0,2.0,6.0,3.0,8.0,18.0,0.0,3.0,0.0
Christian Braun,1631128,DEN vs. LAL,DEN,1610612743,LAL,1,0042300151,2024-04-20,W,2,0,5,1,5,0.2,0,2,0.0,0,0,,2,3,0,0,0,-3,8.0,0.4,0.2,,,100.0,97.9,105.6,109.1,-5.6,0.083,0.188,0.125,0.0,0.2,0.0,0.116,0.2,95.19,95.73,0.0,35,79.78,0.12,17:48,4.37,1.39,4,4,8,18,0,0,13,0,0,0.0,1,5,0.2,1,1,1.0,0.0,0.0,2.0,2.0,4.0,3.0,8.0,16.0,1.0,2.0,0.0
Gabe Vincent,1629216,LAL @ DEN,LAL,1610612747,DEN,0,0042300151,2024-04-20,L,0,1,1,0,0,,0,0,,0,0,,1,0,0,0,1,-4,1.7,0.0,,,,107.1,109.0,126.7,128.7,-19.5,0.167,0.0,0.063,0.2,0.0,1.0,0.067,0.0,88.89,90.39,-0.093,14,75.32,0.068,7:42,4.25,0.6,1,0,1,3,0,0,3,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,6.0,0.0,3.0,0.0
Taurean Prince,1627752,LAL @ DEN,LAL,1610612747,DEN,0,0042300151,2024-04-20,L,11,0,4,4,7,0.571,1,3,0.333,2,2,1.0,0,4,0,1,0,0,18.8,1.396,0.6428571428571429,,,107.5,110.1,107.5,102.7,0.0,0.0,0.133,0.085,0.0,0.643,0.0,0.19,0.698,95.12,94.04,0.174,40,78.37,0.195,20:25,3.86,1.41,0,4,4,21,0,0,12,1,2,0.5,3,5,0.6,1,4,0.25,2.0,0.0,4.0,6.0,6.0,7.0,10.0,20.0,1.0,0.0,2.0
Jamal Murray,1627750,DEN vs. LAL,DEN,1610612743,LAL,1,0042300151,2024-04-20,W,22,10,6,9,24,0.375,4,9,0.444,0,0,,1,5,0,1,0,9,47.2,0.917,0.4583333333333333,G,,123.7,124.3,111.8,113.1,11.8,0.022,0.147,0.076,0.333,0.458,0.0,0.267,0.458,92.84,93.58,0.128,76,77.98,0.271,38:59,4.02,2.77,6,8,14,81,0,0,53,5,11,0.455,4,13,0.308,4,5,0.8,4.0,3.0,8.0,10.0,2.0,8.0,8.0,44.0,3.0,1.0,3.0
DeAndre Jordan,201599,DEN vs. LAL,DEN,1610612743,LAL,1,0042300151,2024-04-20,W,4,0,2,1,1,1.0,0,0,,2,2,1.0,0,2,1,1,0,-3,12.4,2.128,1.0,,,106.3,107.1,117.6,117.1,-11.4,0.0,0.25,0.105,0.0,1.0,0.0,0.111,1.064,91.8,91.91,0.155,16,76.6,0.112,8:37,3.57,0.56,1,3,4,8,0,0,6,1,1,1.0,0,0,0.0,1,1,1.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,8.0,0.0,3.0,2.0
Evan Mobley,1630596,CLE vs. ORL,CLE,1610612739,ORL,1,0042300131,2024-04-20,W,16,2,11,6,12,0.5,2,4,0.5,2,2,1.0,2,9,0,3,1,5,40.2,1.242,0.5833333333333334,F,,90.3,89.9,81.1,77.9,9.2,0.061,0.17,0.128,0.111,0.583,2.0,0.179,0.621,99.38,97.2,0.245,72,81.0,0.181,36:03,4.1,2.65,8,14,19,56,0,0,41,2,5,0.4,4,7,0.571,7,10,0.7,2.0,0.0,0.0,8.0,15.0,13.0,14.0,30.0,1.0,3.0,2.0
Cole Anthony,1630175,ORL @ CLE,ORL,1610612753,CLE,0,0042300131,2024-04-20,L,4,0,1,0,7,0.0,0,4,0.0,4,4,1.0,0,1,1,0,0,-5,8.2,0.457,0.0,,,63.6,61.8,86.4,89.6,-22.7,0.0,0.077,0.037,0.0,0.0,0.0,0.36,0.228,95.36,95.71,-0.111,22,79.76,0.381,11:02,4.63,0.92,0,3,3,18,0,0,9,0,0,0.0,0,7,0.0,1,1,1.0,2.0,0.0,2.0,0.0,5.0,0.0,7.0,12.0,0.0,1.0,2.0
Isaac Okoro,1630171,CLE vs. ORL,CLE,1610612739,ORL,1,0042300131,2024-04-20,W,4,0,2,1,2,0.5,0,0,,2,2,1.0,0,2,1,1,0,4,12.4,1.389,0.5,,,86.1,83.2,71.1,67.0,15.1,0.0,0.069,0.039,0.0,0.5,0.0,0.077,0.694,98.23,93.72,0.145,36,78.1,0.074,18:57,4.24,1.44,2,5,7,14,0,0,11,0,1,0.0,1,1,1.0,0,2,0.0,2.0,0.0,2.0,2.0,6.0,9.0,4.0,14.0,0.0,2.0,1.0
Kevin Love,201567,MIA @ BOS,MIA,1610612748,BOS,0,0042300101,2024-04-21,L,7,2,4,3,4,0.75,1,2,0.5,0,0,,1,3,0,0,1,-8,13.8,1.75,0.875,,,108.3,108.3,136.0,142.4,-27.7,0.111,0.25,0.19,0.25,0.875,2.0,0.2,0.875,87.72,89.77,0.159,24,74.81,0.2,13:06,3.92,0.91,2,5,7,31,0,0,26,0,0,0.0,3,4,0.75,0,0,0.0,0.0,2.0,0.0,4.0,5.0,0.0,2.0,6.0,0.0,0.0,1.0
Jaime Jaquez Jr.,1631170,MIA @ BOS,MIA,1610612748,BOS,0,0042300101,2024-04-21,L,16,4,4,8,16,0.5,0,2,0.0,0,0,,1,3,1,0,2,-7,27.8,1.0,0.5,F,,103.0,103.5,111.8,114.7,-8.8,0.03,0.079,0.056,0.2,0.5,2.0,0.247,0.5,89.61,91.01,0.098,67,75.84,0.251,35:36,4.5,2.83,2,5,7,52,0,1,31,3,5,0.6,5,11,0.455,1,1,1.0,2.0,0.0,2.0,14.0,14.0,9.0,2.0,12.0,1.0,1.0,1.0
Jaylen Brown,1627759,BOS vs. MIA,BOS,1610612738,MIA,1,0042300101,2024-04-21,W,17,3,8,6,12,0.5,3,5,0.6,2,4,0.5,2,6,0,1,1,17,33.1,1.235,0.625,F,,119.7,122.9,93.9,93.0,25.8,0.065,0.162,0.118,0.143,0.625,3.0,0.205,0.618,91.78,92.54,0.129,66,77.12,0.213,34:14,4.04,2.44,6,11,17,43,0,0,22,2,6,0.333,4,6,0.667,1,1,1.0,0.0,6.0,2.0,6.0,11.0,3.0,5.0,30.0,1.0,1.0,2.0
Paul George,202331,LAC vs. DAL,LAC,1610612746,DAL,1,0042300171,2024-04-21,W,22,3,6,8,20,0.4,4,12,0.333,2,2,1.0,0,6,1,0,2,7,34.7,1.054,0.5,F,,119.4,116.7,111.3,106.9,8.2,0.0,0.158,0.079,0.13,0.5,1.5,0.271,0.527,94.36,91.42,0.103,72,76.19,0.278,37:32,3.9,2.61,1,9,10,73,0,1,47,2,6,0.333,6,14,0.429,1,3,0.333,0.0,0.0,0.0,4.0,14.0,12.0,16.0,26.0,1.0,4.0,2.0
Kyrie Irving,202681,DAL @ LAC,DAL,1610612742,LAC,0,0042300171,2024-04-21,L,31,4,7,10,18,0.556,3,6,0.5,8,9,0.889,3,4,2,0,1,-9,50.4,1.412,0.6388888888888888,G,,107.9,105.6,124.7,120.2,-16.8,0.073,0.111,0.091,0.267,0.639,4.0,0.261,0.706,94.34,91.65,0.208,76,76.38,0.269,39:01,3.88,2.71,3,9,11,76,1,0,51,3,6,0.5,7,12,0.583,3,4,0.75,4.0,6.0,9.0,14.0,5.0,16.0,5.0,32.0,0.0,3.0,5.0
Dwight Powell,203939,DAL @ LAC,DAL,1610612742,LAC,0,0042300171,2024-04-21,L,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,-2,0.0,0.0,,,,0.0,0.0,100.0,200.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.73,80.6,0.0,1,67.16,0.0,0:54,3.2,0.05,0,0,0,1,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danté Exum,203957,DAL @ LAC,DAL,1610612742,LAC,0,0042300171,2024-04-21,L,3,0,2,1,4,0.25,0,1,0.0,1,2,0.5,0,2,0,0,1,-11,4.4,0.615,0.25,,,100.0,100.9,129.4,126.6,-29.4,0.0,0.118,0.061,0.0,0.25,0.0,0.162,0.307,102.83,102.1,0.0,33,85.08,0.168,15:45,4.06,1.17,0,3,3,19,0,0,13,0,1,0.0,1,3,0.333,0,1,0.0,0.0,1.0,0.0,2.0,5.0,2.0,5.0,14.0,0.0,0.0,2.0
