,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ID,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,OFF_RATING,DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,PACE_PER40,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,STARTING,USG_PCT_LAST_3,USG_PCT_LAST_5,USG_PCT_LAST_7,PTS_LAST_3,PTS_LAST_5,PTS_LAST_7,STD_PTS_LAST_3,STD_PTS_LAST_5,STD_PTS_LAST_7,PLAYER_HOME_AVG_PTS,PLAYER_AWAY_AVG_PTS,GUARD,FORWARD,CENTER,TEAM_BOS,TEAM_CLE,TEAM_DAL,TEAM_DEN,TEAM_IND,TEAM_LAC,TEAM_LAL,TEAM_MIA,TEAM_MIL,TEAM_MIN,TEAM_NOP,TEAM_NYK,TEAM_OKC,TEAM_ORL,TEAM_PHI,TEAM_PHX,OPP_BOS,OPP_CLE,OPP_DAL,OPP_DEN,OPP_IND,OPP_LAC,OPP_LAL,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHX
1058,Julian Strawther,1631124,DEN @ MIN,1610612743,0,42300233,2024-05-10,W,4,3,0,1,1,2,0.5,1,2,0.5,0,0,,0,1,0,0,0,1,-1,4.2,1.5,1.5,,100.0,112.5,-12.5,0.0,0.143,0.083,0.0,0.0,0.2,0.75,93.76,103.32,0.2,86.1,"MAY 10, 2024",240.0,43.0,80.0,0.538,14.0,29.0,0.483,17.0,20.0,0.85,8.0,32.0,40.0,26.0,9.0,4.0,10.0,25.0,117.0,128.8546255506608,5.0,3.0,32.0,0.4366197183098591,1610612750,128.8546255506608,90.8,90.90000000000002,91.0,0,0.22,0.22,0.22,2.5,2.5,2.5,0.71,0.71,0.71,,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1300,Julian Strawther,1631124,DEN @ MIN,1610612743,0,42300236,2024-05-16,L,9,2,0,1,1,3,0.333,0,1,0.0,0,2,0.0,0,1,1,0,1,2,-9,5.2,0.515,0.515,,41.2,88.9,-47.7,0.0,0.1,0.045,0.0,0.0,0.278,0.258,96.9,98.25,-0.162,81.87,"MAY 16, 2024",240.0,26.0,86.0,0.302,7.0,36.0,0.194,11.0,14.0,0.786,10.0,33.0,43.0,18.0,2.0,5.0,12.0,17.0,70.0,74.34154630416313,9.0,4.0,62.0,0.4651162790697674,1610612750,74.34154630416313,94.16,92.86,91.56,0,0.24,0.24,0.24,2.33,2.33,2.33,0.58,0.58,0.58,,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
65,Christian Braun,1631128,DEN vs. LAL,1610612743,1,42300151,2024-04-20,W,18,2,0,5,1,5,0.2,0,2,0.0,0,0,,2,3,0,0,0,2,-3,8.0,0.4,0.4,,100.0,105.6,-5.6,0.083,0.188,0.125,0.0,0.0,0.116,0.2,95.19,95.73,0.0,79.78,"APR 20, 2024",240.0,47.0,102.0,0.461,15.0,42.0,0.357,5.0,6.0,0.833,15.0,34.0,49.0,27.0,7.0,4.0,4.0,20.0,114.0,121.74284493806068,3.0,7.0,40.0,0.4936708860759494,1610612747,121.74284493806068,93.64,93.5,93.36,0,0.12,0.12,0.12,2.0,2.0,2.0,,,,2.0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181,Christian Braun,1631128,DEN vs. LAL,1610612743,1,42300152,2024-04-22,W,13,10,0,2,5,8,0.625,0,3,0.0,0,2,0.0,2,0,0,1,0,2,6,15.4,1.126,1.126,,84.6,66.7,17.9,0.118,0.0,0.067,0.0,0.0,0.281,0.563,91.45,94.24,0.173,78.53,"APR 22, 2024",240.0,39.0,88.0,0.443,8.0,34.0,0.235,15.0,17.0,0.882,9.0,36.0,45.0,26.0,6.0,4.0,9.0,17.0,101.0,105.7813154587348,6.0,3.0,38.0,0.4871794871794871,1610612747,105.7813154587348,95.48,94.59999999999998,93.71999999999998,0,0.2,0.2,0.2,6.0,6.0,6.0,5.66,5.66,5.66,6.0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
320,Christian Braun,1631128,DEN @ LAL,1610612743,0,42300153,2024-04-25,W,17,5,1,2,2,5,0.4,0,2,0.0,1,1,1.0,1,1,0,0,0,3,6,8.9,0.919,0.919,,115.6,96.9,18.8,0.059,0.05,0.054,0.077,0.0,0.143,0.46,86.47,88.85,0.023,74.05,"APR 25, 2024",240.0,44.0,90.0,0.489,5.0,28.0,0.179,19.0,22.0,0.864,14.0,37.0,51.0,27.0,4.0,3.0,13.0,14.0,112.0,113.49817592217266,8.0,2.0,38.0,0.4888888888888889,1610612747,113.49817592217266,98.68,97.58,96.48,0,0.18,0.18,0.18,5.67,5.67,5.67,4.04,4.04,4.04,,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
453,Christian Braun,1631128,DEN @ LAL,1610612743,0,42300154,2024-04-27,L,12,0,1,2,0,2,0.0,0,1,0.0,0,0,,1,1,0,0,0,1,-13,3.9,0.0,0.0,,63.0,107.1,-44.2,0.091,0.077,0.083,0.25,0.0,0.071,0.0,107.05,114.37,-0.014,95.31,"APR 27, 2024",240.0,39.0,87.0,0.448,9.0,30.0,0.3,21.0,25.0,0.84,9.0,31.0,40.0,30.0,9.0,4.0,14.0,15.0,108.0,104.85436893203884,6.0,2.0,46.0,0.5217391304347826,1610612747,104.85436893203884,103.0,102.96,102.92,0,0.16,0.15,0.15,5.0,4.25,4.25,5.0,4.35,4.35,,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
626,Christian Braun,1631128,DEN vs. LAL,1610612743,1,42300155,2024-04-29,W,6,2,0,0,0,2,0.0,0,1,0.0,2,2,1.0,0,0,0,0,0,0,3,2.0,0.694,0.694,,160.0,108.3,51.7,0.0,0.0,0.0,0.0,0.0,0.25,0.347,89.3,88.49,0.0,73.74,"APR 29, 2024",240.0,42.0,89.0,0.472,16.0,38.0,0.421,8.0,9.0,0.889,9.0,36.0,45.0,28.0,6.0,1.0,13.0,16.0,108.0,111.3861386138614,7.0,6.0,41.0,0.4642857142857143,1610612747,111.3861386138614,96.96,94.92,92.88,0,0.15,0.17,0.17,2.33,3.8,3.8,2.52,3.9,3.9,4.67,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
854,Christian Braun,1631128,DEN vs. MIN,1610612743,1,42300231,2024-05-04,L,19,7,0,2,3,5,0.6,1,1,1.0,0,0,,0,2,0,0,0,0,4,9.4,1.4,1.4,,94.3,80.6,13.7,0.0,0.1,0.049,0.0,0.0,0.135,0.7,90.19,89.68,0.124,74.74,"MAY 04, 2024",240.0,35.0,75.0,0.467,13.0,31.0,0.419,16.0,20.0,0.8,3.0,31.0,34.0,24.0,12.0,2.0,12.0,18.0,99.0,106.68103448275863,4.0,6.0,42.0,0.524390243902439,1610612750,106.68103448275863,92.8,93.54,94.28000000000002,0,0.15,0.18,0.17,3.0,4.8,4.33,3.61,3.96,3.72,5.25,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
898,Christian Braun,1631128,DEN vs. MIN,1610612743,1,42300232,2024-05-06,L,10,2,0,2,1,2,0.5,0,0,,0,0,,1,1,1,1,0,0,2,10.4,1.0,1.0,,86.4,77.3,9.1,0.071,0.083,0.077,0.0,0.0,0.074,0.5,95.76,100.6,0.123,83.84,"MAY 06, 2024",240.0,29.0,83.0,0.349,9.0,30.0,0.3,13.0,18.0,0.722,18.0,32.0,50.0,16.0,6.0,6.0,16.0,14.0,80.0,89.96851102114259,11.0,12.0,42.0,0.5,1610612750,89.96851102114259,88.92,90.54,92.16,0,0.15,0.13,0.15,3.67,3.2,4.0,2.89,2.77,3.51,4.6,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1088,Christian Braun,1631128,DEN @ MIN,1610612743,0,42300233,2024-05-10,W,18,5,0,3,2,4,0.5,1,2,0.5,0,0,,0,3,0,0,0,1,5,8.6,1.25,1.25,,111.1,100.0,11.1,0.0,0.188,0.111,0.0,0.0,0.108,0.625,91.85,96.82,0.078,80.68,"MAY 10, 2024",240.0,43.0,80.0,0.538,14.0,29.0,0.483,17.0,20.0,0.85,8.0,32.0,40.0,26.0,9.0,4.0,10.0,25.0,117.0,128.8546255506608,5.0,3.0,32.0,0.4366197183098591,1610612750,128.8546255506608,90.8,90.90000000000002,91.0,0,0.11,0.13,0.15,4.67,3.2,4.43,2.52,2.77,3.41,,3.33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1169,Christian Braun,1631128,DEN @ MIN,1610612743,0,42300234,2024-05-12,W,25,11,1,3,3,4,0.75,1,1,1.0,4,4,1.0,0,3,0,0,0,3,5,16.1,1.91,1.91,,121.7,106.3,15.5,0.0,0.136,0.077,0.059,0.0,0.125,0.955,87.14,89.27,0.12,74.39,"MAY 12, 2024",240.0,45.0,79.0,0.57,13.0,29.0,0.448,12.0,15.0,0.8,5.0,26.0,31.0,29.0,7.0,6.0,12.0,20.0,115.0,124.19006479481642,5.0,3.0,42.0,0.4756097560975609,1610612750,124.19006479481642,92.59999999999998,92.74,92.88,0,0.1,0.14,0.13,6.0,5.4,4.57,4.58,3.78,3.69,,5.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1218,Christian Braun,1631128,DEN vs. MIN,1610612743,1,42300235,2024-05-14,W,28,10,2,5,4,8,0.5,1,2,0.5,1,3,0.333,1,4,1,2,1,2,11,27.0,1.073,1.073,,107.1,89.1,18.1,0.045,0.148,0.102,0.095,2.0,0.167,0.536,94.17,94.13,0.09,78.45,"MAY 14, 2024",240.0,44.0,80.0,0.55,9.0,19.0,0.474,15.0,18.0,0.833,8.0,30.0,38.0,30.0,6.0,5.0,11.0,17.0,112.0,123.18521777386712,7.0,7.0,33.0,0.4871794871794871,1610612750,123.18521777386712,90.92,91.64,92.36,0,0.13,0.12,0.13,8.67,7.0,5.29,3.21,3.67,4.23,5.5,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1294,Christian Braun,1631128,DEN @ MIN,1610612743,0,42300236,2024-05-16,L,18,2,1,3,1,6,0.167,0,2,0.0,0,0,,1,2,0,0,0,2,-14,7.1,0.333,0.333,,82.4,123.5,-41.2,0.036,0.133,0.07,0.1,0.0,0.143,0.167,82.74,88.3,-0.023,73.58,"MAY 16, 2024",240.0,26.0,86.0,0.302,7.0,36.0,0.194,11.0,14.0,0.786,10.0,33.0,43.0,18.0,2.0,5.0,12.0,17.0,70.0,74.34154630416313,9.0,4.0,62.0,0.4651162790697674,1610612750,74.34154630416313,94.16,92.86,91.56,0,0.14,0.12,0.14,7.67,6.0,5.57,4.93,4.3,3.87,,4.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1364,Christian Braun,1631128,DEN vs. MIN,1610612743,1,42300237,2024-05-19,L,20,5,3,3,1,3,0.333,0,1,0.0,3,4,0.75,0,3,0,1,0,2,-4,16.1,1.05,1.05,,105.4,113.2,-7.8,0.0,0.167,0.094,0.231,0.0,0.122,0.525,90.36,91.04,0.103,75.87,"MAY 19, 2024",240.0,34.0,83.0,0.41,8.0,33.0,0.242,14.0,16.0,0.875,11.0,33.0,44.0,18.0,3.0,7.0,10.0,23.0,90.0,101.07816711590296,9.0,6.0,47.0,0.3924050632911392,1610612750,101.07816711590296,89.04,88.62,88.2,0,0.14,0.13,0.12,5.67,6.6,6.0,4.04,3.78,3.56,5.43,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
391,Leonard Miller,1631159,MIN @ PHX,1610612750,0,42300163,2024-04-26,W,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.7,101.41,0.0,84.51,"APR 26, 2024",240.0,43.0,87.0,0.494,13.0,34.0,0.382,27.0,31.0,0.871,15.0,35.0,50.0,26.0,5.0,1.0,13.0,25.0,126.0,127.73722627737226,8.0,3.0,28.0,0.4605263157894737,1610612756,127.73722627737226,98.64,96.36,94.08,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
924,Leonard Miller,1631159,MIN @ DEN,1610612750,0,42300232,2024-05-06,W,3,0,0,2,0,1,0.0,0,1,0.0,0,0,,0,2,0,0,0,0,3,2.4,0.0,0.0,,116.7,80.0,36.7,0.0,0.4,0.286,0.0,0.0,0.167,0.0,72.07,81.23,0.118,67.69,"MAY 06, 2024",240.0,42.0,84.0,0.5,13.0,33.0,0.394,9.0,14.0,0.643,10.0,32.0,42.0,28.0,11.0,12.0,12.0,20.0,106.0,115.01736111111111,6.0,6.0,50.0,0.3493975903614458,1610612743,115.01736111111111,92.16,90.54,88.92,0,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1548,Leonard Miller,1631159,MIN vs. DAL,1610612750,1,42300315,2024-05-30,L,3,0,0,2,0,0,,0,0,,0,0,,1,1,0,0,0,0,4,2.4,0.0,0.0,,137.5,100.0,37.5,0.25,1.0,0.4,0.0,0.0,0.0,0.0,109.82,118.68,0.107,98.9,"MAY 30, 2024",240.0,38.0,89.0,0.427,10.0,32.0,0.313,17.0,21.0,0.81,13.0,28.0,41.0,17.0,8.0,5.0,11.0,17.0,103.0,107.02410640066502,7.0,5.0,45.0,0.5476190476190477,1610612742,107.02410640066502,96.24,96.68,97.12,0,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
390,Josh Minott,1631169,MIN @ PHX,1610612750,0,42300163,2024-04-26,W,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.7,101.41,0.0,84.51,"APR 26, 2024",240.0,43.0,87.0,0.494,13.0,34.0,0.382,27.0,31.0,0.871,15.0,35.0,50.0,26.0,5.0,1.0,13.0,25.0,126.0,127.73722627737226,8.0,3.0,28.0,0.4605263157894737,1610612756,127.73722627737226,98.64,96.36,94.08,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
926,Josh Minott,1631169,MIN @ DEN,1610612750,0,42300232,2024-05-06,W,3,3,0,0,1,1,1.0,1,1,1.0,0,0,,0,0,0,0,0,0,3,3.0,3.0,3.0,,116.7,80.0,36.7,0.0,0.0,0.0,0.0,0.0,0.167,1.5,72.07,81.23,0.353,67.69,"MAY 06, 2024",240.0,42.0,84.0,0.5,13.0,33.0,0.394,9.0,14.0,0.643,10.0,32.0,42.0,28.0,11.0,12.0,12.0,20.0,106.0,115.01736111111111,6.0,6.0,50.0,0.3493975903614458,1610612743,115.01736111111111,92.16,90.54,88.92,0,0.08,0.08,0.08,1.5,1.5,1.5,2.12,2.12,2.12,,1.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1056,Josh Minott,1631169,MIN vs. DEN,1610612750,1,42300233,2024-05-10,L,6,3,2,2,1,3,0.333,1,2,0.5,0,0,,1,1,0,0,0,0,7,8.4,1.0,1.0,,125.0,66.7,58.3,0.111,0.125,0.118,0.667,0.0,0.188,0.5,95.19,97.63,0.346,81.36,"MAY 10, 2024",240.0,31.0,71.0,0.437,10.0,33.0,0.303,18.0,25.0,0.72,5.0,27.0,32.0,23.0,5.0,3.0,14.0,20.0,90.0,98.9010989010989,9.0,4.0,40.0,0.5375,1610612743,98.9010989010989,91.0,90.90000000000002,90.8,0,0.12,0.12,0.12,2.0,2.0,2.0,1.73,1.73,1.73,3.0,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1299,Josh Minott,1631169,MIN vs. DEN,1610612750,1,42300236,2024-05-16,W,5,0,0,3,0,3,0.0,0,1,0.0,0,0,,0,3,0,0,0,2,-2,3.6,0.0,0.0,,41.7,58.3,-16.7,0.0,0.429,0.2,0.0,0.0,0.231,0.0,100.0,106.01,-0.235,88.34,"MAY 16, 2024",240.0,40.0,86.0,0.465,15.0,40.0,0.375,20.0,24.0,0.833,11.0,51.0,62.0,26.0,9.0,4.0,6.0,14.0,115.0,125.60069899519442,2.0,5.0,43.0,0.3023255813953488,1610612743,125.60069899519442,91.56,92.86,94.16,0,0.2,0.15,0.15,2.0,1.5,1.5,1.73,1.73,1.73,1.5,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1549,Josh Minott,1631169,MIN vs. DAL,1610612750,1,42300315,2024-05-30,L,3,0,1,0,0,2,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,4,1.5,0.0,0.0,,137.5,100.0,37.5,0.0,0.0,0.0,0.2,0.0,0.2,0.0,109.82,118.68,-0.071,98.9,"MAY 30, 2024",240.0,38.0,89.0,0.427,10.0,32.0,0.313,17.0,21.0,0.81,13.0,28.0,41.0,17.0,8.0,5.0,11.0,17.0,103.0,107.02410640066502,7.0,5.0,45.0,0.5476190476190477,1610612742,107.02410640066502,96.24,96.68,97.12,0,0.21,0.16,0.16,1.0,1.2,1.2,1.73,1.64,1.64,1.0,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91,Jaime Jaquez Jr.,1631170,MIA @ BOS,1610612748,0,42300101,2024-04-21,L,36,16,4,4,8,16,0.5,0,2,0.0,0,0,,1,3,1,0,2,1,-7,27.8,1.0,1.0,F,103.0,111.8,-8.8,0.03,0.079,0.056,0.2,2.0,0.247,0.5,89.61,91.01,0.098,75.84,"APR 21, 2024",240.0,38.0,81.0,0.469,12.0,37.0,0.324,6.0,6.0,1.0,5.0,29.0,34.0,23.0,4.0,1.0,9.0,13.0,94.0,107.25696029210404,6.0,6.0,44.0,0.4756097560975609,1610612738,107.25696029210404,87.64,88.33999999999999,89.04,1,0.25,0.25,0.25,16.0,16.0,16.0,,,,,16.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,Jaime Jaquez Jr.,1631170,MIA @ BOS,1610612748,0,42300102,2024-04-24,W,31,14,1,2,4,13,0.308,3,6,0.5,3,4,0.75,0,2,1,0,1,2,-1,19.9,0.949,0.949,F,112.1,111.9,0.2,0.0,0.067,0.034,0.059,1.0,0.258,0.474,89.57,90.78,0.04,75.65,"APR 24, 2024",240.0,37.0,75.0,0.493,23.0,43.0,0.535,14.0,18.0,0.778,4.0,36.0,40.0,25.0,9.0,1.0,12.0,22.0,111.0,122.08534975802904,9.0,8.0,39.0,0.4625,1610612738,122.08534975802904,90.92,93.08,95.24,1,0.25,0.25,0.25,15.0,15.0,15.0,1.41,1.41,1.41,,15.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,Jaime Jaquez Jr.,1631170,MIA vs. BOS,1610612748,1,42300103,2024-04-27,L,34,12,5,5,5,13,0.385,0,3,0.0,2,2,1.0,1,4,0,1,3,2,-12,25.5,0.865,0.865,F,96.7,118.3,-21.6,0.032,0.125,0.079,0.278,1.67,0.254,0.432,85.61,85.93,0.077,71.6,"APR 27, 2024",240.0,32.0,77.0,0.416,9.0,28.0,0.321,11.0,14.0,0.786,9.0,27.0,36.0,21.0,2.0,2.0,12.0,14.0,84.0,97.49303621169916,4.0,6.0,43.0,0.4756097560975609,1610612738,97.49303621169916,86.16000000000001,86.19999999999999,86.24,1,0.25,0.25,0.25,14.0,14.0,14.0,2.0,2.0,2.0,12.0,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,Jaime Jaquez Jr.,1631170,MIA vs. BOS,1610612748,1,42300104,2024-04-29,L,22,9,2,2,4,10,0.4,0,2,0.0,1,1,1.0,0,2,1,1,1,1,-3,19.4,0.862,0.862,F,83.0,95.5,-12.5,0.0,0.083,0.039,0.167,2.0,0.208,0.431,101.34,98.53,0.114,82.11,"APR 29, 2024",240.0,35.0,86.0,0.407,9.0,33.0,0.273,9.0,12.0,0.75,8.0,34.0,42.0,17.0,4.0,3.0,13.0,18.0,88.0,91.40008309098462,5.0,3.0,46.0,0.4186046511627907,1610612738,91.40008309098462,96.28000000000002,94.59999999999998,92.92,1,0.24,0.24,0.24,11.67,12.75,12.75,2.52,2.99,2.99,10.5,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,Ousmane Dieng,1631172,OKC vs. NOP,1610612760,1,42300142,2024-04-24,W,3,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,-2,0.0,0.0,0.0,,66.7,100.0,-33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.08,97.08,0.0,80.9,"APR 24, 2024",240.0,46.0,78.0,0.59,14.0,29.0,0.483,18.0,20.0,0.9,5.0,32.0,37.0,25.0,5.0,2.0,8.0,19.0,124.0,138.0846325167038,4.0,2.0,35.0,0.4520547945205479,1610612740,138.0846325167038,89.8,90.52,91.24,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
944,Ousmane Dieng,1631172,OKC vs. DAL,1610612760,1,42300221,2024-05-07,W,3,2,0,0,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,2.0,2.0,2.0,,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,1.0,76.89,83.88,0.133,69.9,"MAY 07, 2024",240.0,40.0,89.0,0.449,16.0,35.0,0.457,21.0,28.0,0.75,16.0,36.0,52.0,29.0,8.0,8.0,9.0,18.0,117.0,124.04580152671755,5.0,8.0,39.0,0.3928571428571428,1610612742,124.04580152671755,94.32,96.66,99.0,0,0.08,0.08,0.08,1.0,1.0,1.0,1.41,1.41,1.41,1.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,Ousmane Dieng,1631172,OKC vs. DAL,1610612760,1,42300222,2024-05-09,L,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,0.0,0.0,0.0,,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.89,113.39,0.0,94.49,"MAY 09, 2024",240.0,42.0,89.0,0.472,10.0,30.0,0.333,16.0,17.0,0.941,8.0,33.0,41.0,25.0,5.0,6.0,10.0,18.0,110.0,111.69780666125102,8.0,6.0,44.0,0.4666666666666667,1610612742,111.69780666125102,98.48,98.52000000000002,98.56,0,0.06,0.06,0.06,0.67,0.67,0.67,1.15,1.15,1.15,0.67,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,Ousmane Dieng,1631172,OKC vs. DAL,1610612760,1,42300225,2024-05-15,L,0,0,0,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.35,100.7,-2.0,83.92,"MAY 15, 2024",240.0,37.0,87.0,0.425,10.0,40.0,0.25,8.0,10.0,0.8,8.0,25.0,33.0,20.0,8.0,2.0,6.0,15.0,92.0,102.9082774049217,5.0,5.0,46.0,0.5263157894736842,1610612742,102.9082774049217,89.40000000000002,88.06,86.71999999999998,0,0.39,0.29,0.29,0.67,0.5,0.5,1.15,1.0,1.0,0.5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Peyton Watson,1631212,DEN vs. LAL,1610612743,1,42300151,2024-04-20,W,14,8,0,1,3,6,0.5,2,4,0.5,0,0,,1,0,0,0,2,3,-6,7.2,1.333,1.333,,106.9,132.1,-25.2,0.053,0.0,0.032,0.0,0.0,0.222,0.667,101.46,99.99,0.008,83.32,"APR 20, 2024",240.0,47.0,102.0,0.461,15.0,42.0,0.357,5.0,6.0,0.833,15.0,34.0,49.0,27.0,7.0,4.0,4.0,20.0,114.0,121.74284493806068,3.0,7.0,40.0,0.4936708860759494,1610612747,121.74284493806068,93.64,93.5,93.36,0,0.22,0.22,0.22,8.0,8.0,8.0,,,,8.0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
