,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,OFF_RATING,DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,PACE_PER40,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE
1488,Derrick White,1628401,BOS @ IND,BOS,1610612738,IND,0,0042300303,2024-05-25,W,35,13,7,5,3,11,0.273,2,8,0.25,5,6,0.833,1,4,0,4,0,4,4,41.5,0.953,0.953,G,123.9,118.3,5.6,0.03,0.118,0.075,0.259,0.0,0.173,0.477,97.84,96.05,0.082,80.05,"MAY 25, 2024",240,39,83,0.47,16,46,0.348,20,26,0.769,7,29,36,24,7,12,7,18,114,120.71156289707751,4.0,1.0,43.0,0.5054945054945055,1610612754.0,120.71156289707751,94.44,96.8,99.16000000000001
1489,Andrew Nembhard,1629614,IND vs. BOS,IND,1610612754,BOS,1,0042300303,2024-05-25,L,39,32,9,4,12,21,0.571,4,7,0.571,4,4,1.0,0,4,0,0,2,2,-4,48.3,1.406,1.406,G,125.0,128.6,-3.6,0.0,0.111,0.059,0.333,4.5,0.298,0.703,95.22,93.2,0.165,77.66,"MAY 25, 2024",240,46,91,0.505,5,22,0.227,14,14,1.0,9,34,43,32,4,1,11,21,111,111.9402985074627,7.0,12.0,36.0,0.46987951807228917,1610612738.0,111.9402985074627,99.16000000000001,96.8,94.44
1490,Aaron Nesmith,1630174,IND vs. BOS,IND,1610612754,BOS,1,0042300303,2024-05-25,L,34,4,4,5,2,4,0.5,0,2,0.0,0,0,,1,4,1,0,1,5,-6,18.0,1.0,1.0,F,125.0,130.0,-5.0,0.037,0.138,0.089,0.121,4.0,0.068,0.5,98.31,96.99,0.031,80.82,"MAY 25, 2024",240,46,91,0.505,5,22,0.227,14,14,1.0,9,34,43,32,4,1,11,21,111,111.9402985074627,7.0,12.0,36.0,0.46987951807228917,1610612738.0,111.9402985074627,99.16000000000001,96.8,94.44
1491,Xavier Tillman,1630214,BOS @ IND,BOS,1610612738,IND,0,0042300303,2024-05-25,W,13,2,0,1,1,1,1.0,0,0,,0,0,,0,1,1,0,1,1,12,5.2,2.0,2.0,,115.4,69.2,46.2,0.0,0.063,0.036,0.0,0.0,0.065,1.0,92.69,96.25,0.043,80.21,"MAY 25, 2024",240,39,83,0.47,16,46,0.348,20,26,0.769,7,29,36,24,7,12,7,18,114,120.71156289707751,4.0,1.0,43.0,0.5054945054945055,1610612754.0,120.71156289707751,94.44,96.8,99.16000000000001
1492,Sam Hauser,1630573,BOS @ IND,BOS,1610612738,IND,0,0042300303,2024-05-25,W,13,0,0,1,0,3,0.0,0,3,0.0,0,0,,0,1,0,0,0,1,-6,1.2,0.0,0.0,,80.8,103.8,-23.1,0.0,0.077,0.034,0.0,0.0,0.103,0.0,92.76,92.9,-0.095,77.42,"MAY 25, 2024",240,39,83,0.47,16,46,0.348,20,26,0.769,7,29,36,24,7,12,7,18,114,120.71156289707751,4.0,1.0,43.0,0.5054945054945055,1610612754.0,120.71156289707751,94.44,96.8,99.16000000000001
1493,Naz Reid,1629675,MIN @ DAL,MIN,1610612750,DAL,0,0042300313,2024-05-26,L,29,14,2,3,5,10,0.5,1,5,0.2,3,4,0.75,1,2,0,0,0,1,2,20.6,1.19,1.19,,120.0,116.4,3.6,0.042,0.1,0.068,0.087,0.0,0.194,0.595,89.9,91.1,0.107,75.91,"MAY 26, 2024",240,43,85,0.506,9,30,0.3,12,17,0.706,10,23,33,26,4,2,10,24,107,115.70069204152249,7.0,5.0,32.0,0.5588235294117647,1610612742.0,115.70069204152249,92.48,90.56,88.64
1494,Daniel Gafford,1629655,DAL vs. MIN,DAL,1610612742,MIN,1,0042300313,2024-05-26,W,29,5,1,3,2,4,0.5,0,0,,1,1,1.0,0,3,0,3,3,4,10,16.1,1.126,1.126,C,131.5,117.3,14.2,0.0,0.1,0.065,0.048,0.33,0.127,0.563,88.08,88.34,0.013,73.62,"MAY 26, 2024",240,38,68,0.559,14,28,0.5,26,31,0.839,7,25,32,19,7,5,14,19,116,130.86642599277977,4.0,2.0,33.0,0.5058823529411764,1610612750.0,130.86642599277977,88.64,90.56,92.48
1495,P.J. Washington,1629023,DAL vs. MIN,DAL,1610612742,MIN,1,0042300313,2024-05-26,W,40,16,2,8,5,10,0.5,2,6,0.333,4,4,1.0,2,6,0,0,0,2,10,28.6,1.361,1.361,F,131.6,116.9,14.7,0.071,0.176,0.129,0.069,0.0,0.145,0.68,90.17,91.61,0.11,76.34,"MAY 26, 2024",240,38,68,0.559,14,28,0.5,26,31,0.839,7,25,32,19,7,5,14,19,116,130.86642599277977,4.0,2.0,33.0,0.5058823529411764,1610612750.0,130.86642599277977,88.64,90.56,92.48
1496,Karl-Anthony Towns,1626157,MIN @ DAL,MIN,1610612750,DAL,0,0042300313,2024-05-26,L,38,14,3,11,5,18,0.278,0,8,0.0,4,5,0.8,1,10,0,0,0,2,-12,31.7,0.693,0.693,F,113.2,134.2,-21.1,0.029,0.385,0.18,0.103,0.0,0.23,0.347,91.54,92.96,0.072,77.47,"MAY 26, 2024",240,43,85,0.506,9,30,0.3,12,17,0.706,10,23,33,26,4,2,10,24,107,115.70069204152249,7.0,5.0,32.0,0.5588235294117647,1610612742.0,115.70069204152249,92.48,90.56,88.64
1497,Kyle Anderson,203937,MIN @ DAL,MIN,1610612750,DAL,0,0042300313,2024-05-26,L,17,10,3,0,5,6,0.833,0,0,,0,0,,0,0,0,2,2,2,-3,18.5,1.667,1.667,,118.8,128.1,-9.4,0.0,0.0,0.0,0.273,1.5,0.216,0.833,89.68,90.53,0.129,75.44,"MAY 26, 2024",240,43,85,0.506,9,30,0.3,12,17,0.706,10,23,33,26,4,2,10,24,107,115.70069204152249,7.0,5.0,32.0,0.5588235294117647,1610612742.0,115.70069204152249,92.48,90.56,88.64
1498,Kyrie Irving,202681,DAL vs. MIN,DAL,1610612742,MIN,1,0042300313,2024-05-26,W,42,33,4,3,12,20,0.6,3,6,0.5,6,8,0.75,0,3,1,0,4,1,12,41.6,1.403,1.403,G,132.1,116.7,15.4,0.0,0.081,0.048,0.182,1.0,0.318,0.702,89.73,89.64,0.156,74.7,"MAY 26, 2024",240,38,68,0.559,14,28,0.5,26,31,0.839,7,25,32,19,7,5,14,19,116,130.86642599277977,4.0,2.0,33.0,0.5058823529411764,1610612750.0,130.86642599277977,88.64,90.56,92.48
1499,Mike Conley,201144,MIN @ DAL,MIN,1610612750,DAL,0,0042300313,2024-05-26,L,31,16,4,1,6,11,0.545,4,7,0.571,0,0,,1,0,1,0,1,5,-18,25.2,1.455,1.455,G,109.1,139.3,-30.2,0.033,0.0,0.02,0.235,4.0,0.182,0.727,84.75,84.84,0.09,70.7,"MAY 26, 2024",240,43,85,0.506,9,30,0.3,12,17,0.706,10,23,33,26,4,2,10,24,107,115.70069204152249,7.0,5.0,32.0,0.5588235294117647,1610612742.0,115.70069204152249,92.48,90.56,88.64
1500,Dereck Lively II,1641726,DAL vs. MIN,DAL,1610612742,MIN,1,0042300313,2024-05-26,W,9,6,2,3,3,3,1.0,0,0,,0,0,,2,1,0,1,0,2,1,15.6,2.0,2.0,,144.4,131.6,12.9,0.4,0.167,0.273,0.286,0.0,0.143,1.0,93.33,93.74,0.173,78.11,"MAY 26, 2024",240,38,68,0.559,14,28,0.5,26,31,0.839,7,25,32,19,7,5,14,19,116,130.86642599277977,4.0,2.0,33.0,0.5058823529411764,1610612750.0,130.86642599277977,88.64,90.56,92.48
1501,Jaden Hardy,1630702,DAL vs. MIN,DAL,1610612742,MIN,1,0042300313,2024-05-26,W,11,7,0,2,2,4,0.5,0,1,0.0,3,4,0.75,0,2,0,0,1,3,-6,8.4,1.215,1.215,,100.0,127.3,-27.3,0.0,0.222,0.111,0.0,0.0,0.304,0.608,87.0,93.73,0.049,78.11,"MAY 26, 2024",240,38,68,0.559,14,28,0.5,26,31,0.839,7,25,32,19,7,5,14,19,116,130.86642599277977,4.0,2.0,33.0,0.5058823529411764,1610612750.0,130.86642599277977,88.64,90.56,92.48
1502,Jaden McDaniels,1630183,MIN @ DAL,MIN,1610612750,DAL,0,0042300313,2024-05-26,L,32,15,0,1,6,8,0.75,3,4,0.75,0,0,,1,0,1,0,0,5,-6,19.2,1.875,1.875,F,115.9,125.4,-9.5,0.034,0.0,0.019,0.0,0.0,0.111,0.938,91.05,93.57,0.076,77.98,"MAY 26, 2024",240,43,85,0.506,9,30,0.3,12,17,0.706,10,23,33,26,4,2,10,24,107,115.70069204152249,7.0,5.0,32.0,0.5588235294117647,1610612742.0,115.70069204152249,92.48,90.56,88.64
1503,Josh Green,1630182,DAL vs. MIN,DAL,1610612742,MIN,1,0042300313,2024-05-26,W,25,3,2,2,1,1,1.0,1,1,1.0,0,0,,1,1,0,0,1,1,-1,7.4,3.0,3.0,,120.0,124.5,-4.5,0.056,0.045,0.05,0.105,2.0,0.038,1.5,91.27,94.99,0.043,79.16,"MAY 26, 2024",240,38,68,0.559,14,28,0.5,26,31,0.839,7,25,32,19,7,5,14,19,116,130.86642599277977,4.0,2.0,33.0,0.5058823529411764,1610612750.0,130.86642599277977,88.64,90.56,92.48
1504,Anthony Edwards,1630162,MIN @ DAL,MIN,1610612750,DAL,0,0042300313,2024-05-26,L,43,26,9,9,11,24,0.458,0,2,0.0,4,6,0.667,3,6,2,0,5,2,-9,51.3,0.976,0.976,G,114.5,125.3,-10.8,0.073,0.194,0.125,0.333,1.8,0.33,0.488,92.19,92.62,0.134,77.18,"MAY 26, 2024",240,43,85,0.506,9,30,0.3,12,17,0.706,10,23,33,26,4,2,10,24,107,115.70069204152249,7.0,5.0,32.0,0.5588235294117647,1610612742.0,115.70069204152249,92.48,90.56,88.64
1505,Nickeil Alexander-Walker,1629638,MIN @ DAL,MIN,1610612750,DAL,0,0042300313,2024-05-26,L,20,3,3,2,1,4,0.25,1,4,0.25,0,0,,0,2,0,0,1,2,9,8.9,0.75,0.75,,131.0,107.0,24.0,0.0,0.133,0.067,0.136,3.0,0.111,0.375,96.05,100.49,0.022,83.74,"MAY 26, 2024",240,43,85,0.506,9,30,0.3,12,17,0.706,10,23,33,26,4,2,10,24,107,115.70069204152249,7.0,5.0,32.0,0.5588235294117647,1610612742.0,115.70069204152249,92.48,90.56,88.64
1506,Luka Dončić,1629029,DAL vs. MIN,DAL,1610612742,MIN,1,0042300313,2024-05-26,W,41,33,5,7,10,20,0.5,5,11,0.455,8,10,0.8,1,6,5,1,3,2,6,63.9,1.352,1.352,G,123.8,116.3,7.5,0.032,0.158,0.101,0.238,1.67,0.326,0.676,91.92,93.2,0.199,77.67,"MAY 26, 2024",240,38,68,0.559,14,28,0.5,26,31,0.839,7,25,32,19,7,5,14,19,116,130.86642599277977,4.0,2.0,33.0,0.5058823529411764,1610612750.0,130.86642599277977,88.64,90.56,92.48
1507,Derrick Jones Jr.,1627884,DAL vs. MIN,DAL,1610612742,MIN,1,0042300313,2024-05-26,W,33,11,2,2,3,4,0.75,3,3,1.0,2,2,1.0,1,1,0,0,2,2,15,14.4,2.254,2.254,F,127.7,104.6,23.1,0.048,0.03,0.037,0.091,1.0,0.101,1.127,92.04,93.6,0.077,78.0,"MAY 26, 2024",240,38,68,0.559,14,28,0.5,26,31,0.839,7,25,32,19,7,5,14,19,116,130.86642599277977,4.0,2.0,33.0,0.5058823529411764,1610612750.0,130.86642599277977,88.64,90.56,92.48
1508,Danté Exum,203957,DAL vs. MIN,DAL,1610612742,MIN,1,0042300313,2024-05-26,W,1,0,1,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,-1,1.5,0.0,0.0,,100.0,150.0,-50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.51,68.57,0.4,57.14,"MAY 26, 2024",240,38,68,0.559,14,28,0.5,26,31,0.839,7,25,32,19,7,5,14,19,116,130.86642599277977,4.0,2.0,33.0,0.5058823529411764,1610612750.0,130.86642599277977,88.64,90.56,92.48
1509,Dwight Powell,203939,DAL vs. MIN,DAL,1610612742,MIN,1,0042300313,2024-05-26,W,8,2,0,2,0,2,0.0,0,0,,2,2,1.0,0,2,1,0,0,2,-1,7.4,0.694,0.694,,93.3,88.2,5.1,0.0,0.333,0.125,0.0,0.0,0.176,0.347,96.54,100.17,0.053,83.48,"MAY 26, 2024",240,38,68,0.559,14,28,0.5,26,31,0.839,7,25,32,19,7,5,14,19,116,130.86642599277977,4.0,2.0,33.0,0.5058823529411764,1610612750.0,130.86642599277977,88.64,90.56,92.48
1510,Rudy Gobert,203497,MIN @ DAL,MIN,1610612750,DAL,0,0042300313,2024-05-26,L,29,9,2,6,4,4,1.0,0,0,,1,2,0.5,3,3,0,0,1,5,-8,18.2,1.844,1.844,C,117.0,127.3,-10.3,0.111,0.15,0.128,0.1,2.0,0.095,0.922,89.9,90.78,0.076,75.65,"MAY 26, 2024",240,43,85,0.506,9,30,0.3,12,17,0.706,10,23,33,26,4,2,10,24,107,115.70069204152249,7.0,5.0,32.0,0.5588235294117647,1610612742.0,115.70069204152249,92.48,90.56,88.64
1511,Sam Hauser,1630573,BOS @ IND,BOS,1610612738,IND,0,0042300304,2024-05-27,W,14,5,1,1,1,6,0.167,1,5,0.2,2,2,1.0,0,1,0,1,1,1,4,9.7,0.727,0.727,,96.7,89.3,7.4,0.0,0.053,0.031,0.1,1.0,0.235,0.363,95.33,98.6,0.011,82.16,"MAY 27, 2024",240,40,89,0.449,14,44,0.318,11,14,0.786,12,32,44,22,10,6,11,18,105,111.5123194562447,5.0,4.0,47.0,0.45977011494252873,1610612754.0,111.5123194562447,94.16000000000001,94.59999999999998,95.04
1512,Xavier Tillman,1630214,BOS @ IND,BOS,1610612738,IND,0,0042300304,2024-05-27,W,9,0,0,2,0,2,0.0,0,0,,0,0,,2,0,0,0,1,0,-2,1.4,0.0,0.0,,80.0,94.7,-14.7,0.2,0.0,0.091,0.0,0.0,0.115,0.0,101.45,106.36,-0.083,88.64,"MAY 27, 2024",240,40,89,0.449,14,44,0.318,11,14,0.786,12,32,44,22,10,6,11,18,105,111.5123194562447,5.0,4.0,47.0,0.45977011494252873,1610612754.0,111.5123194562447,94.16000000000001,94.59999999999998,95.04
1513,Obi Toppin,1630167,IND vs. BOS,IND,1610612754,BOS,1,0042300304,2024-05-27,L,29,12,2,7,5,9,0.556,2,4,0.5,0,0,,1,6,1,0,2,2,5,24.4,1.333,1.333,,103.4,96.5,7.0,0.034,0.207,0.121,0.1,1.0,0.164,0.667,93.65,94.54,0.131,78.78,"MAY 27, 2024",240,40,87,0.46,10,29,0.345,12,16,0.75,13,34,47,24,5,4,14,19,102,107.3232323232323,10.0,6.0,44.0,0.449438202247191,1610612738.0,107.3232323232323,95.04,94.59999999999998,94.16000000000001
1514,Andrew Nembhard,1629614,IND vs. BOS,IND,1610612754,BOS,1,0042300304,2024-05-27,L,39,24,10,6,10,18,0.556,3,6,0.5,1,1,1.0,2,4,1,1,3,2,-1,49.2,1.302,1.302,G,113.2,114.5,-1.3,0.054,0.1,0.078,0.417,3.33,0.244,0.651,94.19,94.47,0.17,78.72,"MAY 27, 2024",240,40,87,0.46,10,29,0.345,12,16,0.75,13,34,47,24,5,4,14,19,102,107.3232323232323,10.0,6.0,44.0,0.449438202247191,1610612738.0,107.3232323232323,95.04,94.59999999999998,94.16000000000001
1515,Derrick White,1628401,BOS @ IND,BOS,1610612738,IND,0,0042300304,2024-05-27,W,42,16,4,4,7,14,0.5,2,9,0.222,0,0,,1,3,5,3,0,3,5,50.8,1.143,1.143,G,114.5,109.8,4.7,0.023,0.075,0.048,0.138,0.0,0.143,0.571,95.46,94.14,0.124,78.45,"MAY 27, 2024",240,40,89,0.449,14,44,0.318,11,14,0.786,12,32,44,22,10,6,11,18,105,111.5123194562447,5.0,4.0,47.0,0.45977011494252873,1610612754.0,111.5123194562447,94.16000000000001,94.59999999999998,95.04
1516,Jayson Tatum,1628369,BOS @ IND,BOS,1610612738,IND,0,0042300304,2024-05-27,W,44,26,8,13,11,26,0.423,3,11,0.273,1,1,1.0,3,10,1,0,5,5,6,51.6,0.983,0.983,F,112.8,108.3,4.5,0.067,0.222,0.144,0.308,1.6,0.307,0.492,95.11,93.22,0.132,77.68,"MAY 27, 2024",240,40,89,0.449,14,44,0.318,11,14,0.786,12,32,44,22,10,6,11,18,105,111.5123194562447,5.0,4.0,47.0,0.45977011494252873,1610612754.0,111.5123194562447,94.16000000000001,94.59999999999998,95.04
1517,Pascal Siakam,1627783,IND vs. BOS,IND,1610612754,BOS,1,0042300304,2024-05-27,L,39,19,3,10,8,18,0.444,0,3,0.0,3,5,0.6,4,6,0,0,3,0,-9,32.5,0.941,0.941,F,105.2,118.4,-13.2,0.103,0.15,0.127,0.125,1.0,0.264,0.47,93.94,93.67,0.097,78.06,"MAY 27, 2024",240,40,87,0.46,10,29,0.345,12,16,0.75,13,34,47,24,5,4,14,19,102,107.3232323232323,10.0,6.0,44.0,0.449438202247191,1610612738.0,107.3232323232323,95.04,94.59999999999998,94.16000000000001
1518,Jaylen Brown,1627759,BOS @ IND,BOS,1610612738,IND,0,0042300304,2024-05-27,W,44,29,2,6,11,22,0.5,4,8,0.5,3,6,0.5,2,4,3,1,3,3,6,48.2,1.177,1.177,F,116.1,109.2,6.9,0.045,0.087,0.067,0.069,0.67,0.277,0.588,94.73,93.95,0.107,78.29,"MAY 27, 2024",240,40,89,0.449,14,44,0.318,11,14,0.786,12,32,44,22,10,6,11,18,105,111.5123194562447,5.0,4.0,47.0,0.45977011494252873,1610612754.0,111.5123194562447,94.16000000000001,94.59999999999998,95.04
1519,Myles Turner,1626167,IND vs. BOS,IND,1610612754,BOS,1,0042300304,2024-05-27,L,27,8,1,4,2,6,0.333,2,5,0.4,2,2,1.0,0,4,0,0,4,5,-11,10.3,1.163,1.163,C,109.3,132.1,-22.8,0.0,0.138,0.07,0.048,0.25,0.177,0.581,95.93,94.24,0.0,78.53,"MAY 27, 2024",240,40,87,0.46,10,29,0.345,12,16,0.75,13,34,47,24,5,4,14,19,102,107.3232323232323,10.0,6.0,44.0,0.449438202247191,1610612738.0,107.3232323232323,95.04,94.59999999999998,94.16000000000001
1520,T.J. McConnell,204456,IND vs. BOS,IND,1610612754,BOS,1,0042300304,2024-05-27,L,25,15,4,5,7,16,0.438,0,1,0.0,1,2,0.5,1,4,1,0,1,1,1,29.0,0.889,0.889,,100.0,98.0,2.0,0.037,0.154,0.094,0.286,4.0,0.305,0.444,93.92,97.04,0.135,80.87,"MAY 27, 2024",240,40,87,0.46,10,29,0.345,12,16,0.75,13,34,47,24,5,4,14,19,102,107.3232323232323,10.0,6.0,44.0,0.449438202247191,1610612738.0,107.3232323232323,95.04,94.59999999999998,94.16000000000001
1521,Al Horford,201143,BOS @ IND,BOS,1610612738,IND,0,0042300304,2024-05-27,W,40,7,5,8,2,4,0.5,1,3,0.333,2,2,1.0,2,6,1,1,0,2,3,30.1,1.434,1.434,C,114.1,111.7,2.4,0.05,0.158,0.103,0.161,0.0,0.057,0.717,94.02,94.02,0.101,78.35,"MAY 27, 2024",240,40,89,0.449,14,44,0.318,11,14,0.786,12,32,44,22,10,6,11,18,105,111.5123194562447,5.0,4.0,47.0,0.45977011494252873,1610612754.0,111.5123194562447,94.16000000000001,94.59999999999998,95.04
1522,Ben Sheppard,1641767,IND vs. BOS,IND,1610612754,BOS,1,0042300304,2024-05-27,L,21,3,0,3,1,4,0.25,1,3,0.333,0,0,,1,2,1,0,0,3,-2,9.6,0.75,0.75,G,108.9,118.6,-9.7,0.048,0.1,0.073,0.0,0.0,0.077,0.375,102.76,102.2,0.006,85.17,"MAY 27, 2024",240,40,87,0.46,10,29,0.345,12,16,0.75,13,34,47,24,5,4,14,19,102,107.3232323232323,10.0,6.0,44.0,0.449438202247191,1610612738.0,107.3232323232323,95.04,94.59999999999998,94.16000000000001
1523,Isaiah Jackson,1630543,IND vs. BOS,IND,1610612754,BOS,1,0042300304,2024-05-27,L,12,4,0,5,2,4,0.5,0,0,,0,0,,4,1,0,2,1,3,5,15.0,1.0,1.0,,108.3,87.5,20.8,0.286,0.083,0.192,0.0,0.0,0.167,0.5,94.94,97.71,0.051,81.42,"MAY 27, 2024",240,40,87,0.46,10,29,0.345,12,16,0.75,13,34,47,24,5,4,14,19,102,107.3232323232323,10.0,6.0,44.0,0.449438202247191,1610612738.0,107.3232323232323,95.04,94.59999999999998,94.16000000000001
1524,Payton Pritchard,1630202,BOS @ IND,BOS,1610612738,IND,0,0042300304,2024-05-27,W,9,5,0,1,1,2,0.5,1,2,0.5,2,2,1.0,1,0,0,0,0,1,-9,6.2,1.736,1.736,,94.4,136.8,-42.4,0.077,0.0,0.05,0.0,0.0,0.136,0.868,93.81,96.52,0.085,80.43,"MAY 27, 2024",240,40,89,0.449,14,44,0.318,11,14,0.786,12,32,44,22,10,6,11,18,105,111.5123194562447,5.0,4.0,47.0,0.45977011494252873,1610612754.0,111.5123194562447,94.16000000000001,94.59999999999998,95.04
1525,Aaron Nesmith,1630174,IND vs. BOS,IND,1610612754,BOS,1,0042300304,2024-05-27,L,35,14,1,6,4,11,0.364,1,6,0.167,5,6,0.833,0,6,1,0,0,1,-8,25.7,1.026,1.026,F,95.8,105.6,-9.8,0.0,0.167,0.079,0.045,0.0,0.169,0.513,96.27,96.7,0.106,80.59,"MAY 27, 2024",240,40,87,0.46,10,29,0.345,12,16,0.75,13,34,47,24,5,4,14,19,102,107.3232323232323,10.0,6.0,44.0,0.449438202247191,1610612738.0,107.3232323232323,95.04,94.59999999999998,94.16000000000001
1526,Doug McDermott,203926,IND vs. BOS,IND,1610612754,BOS,1,0042300304,2024-05-27,L,13,3,3,1,1,1,1.0,1,1,1.0,0,0,,0,1,0,1,0,2,5,11.7,3.0,3.0,,115.4,96.2,19.2,0.0,0.056,0.03,0.273,0.0,0.032,1.5,99.23,99.31,0.118,82.76,"MAY 27, 2024",240,40,87,0.46,10,29,0.345,12,16,0.75,13,34,47,24,5,4,14,19,102,107.3232323232323,10.0,6.0,44.0,0.449438202247191,1610612738.0,107.3232323232323,95.04,94.59999999999998,94.16000000000001
1527,Jrue Holiday,201950,BOS @ IND,BOS,1610612738,IND,0,0042300304,2024-05-27,W,38,17,2,9,7,13,0.538,2,6,0.333,1,1,1.0,1,8,0,0,1,3,2,29.8,1.265,1.265,G,103.8,101.3,2.6,0.024,0.186,0.106,0.087,2.0,0.156,0.632,98.17,98.44,0.124,82.04,"MAY 27, 2024",240,40,89,0.449,14,44,0.318,11,14,0.786,12,32,44,22,10,6,11,18,105,111.5123194562447,5.0,4.0,47.0,0.45977011494252873,1610612754.0,111.5123194562447,94.16000000000001,94.59999999999998,95.04
1528,Jaden Hardy,1630702,DAL vs. MIN,DAL,1610612742,MIN,1,0042300314,2024-05-28,L,12,13,0,1,5,8,0.625,3,4,0.75,0,0,,0,1,0,0,1,1,2,13.2,1.625,1.625,,111.5,108.0,3.5,0.0,0.091,0.045,0.0,0.0,0.321,0.813,96.13,101.3,0.173,84.41,"MAY 28, 2024",240,34,81,0.42,14,40,0.35,18,21,0.857,10,28,38,23,6,4,13,22,100,107.25010725010726,9.0,4.0,40.0,0.527027027027027,1610612750.0,107.25010725010726,93.24,93.12,93.0
1529,Naz Reid,1629675,MIN @ DAL,MIN,1610612750,DAL,0,0042300314,2024-05-28,W,20,6,1,5,3,6,0.5,0,1,0.0,0,1,0.0,1,4,0,1,1,1,-10,15.5,0.932,0.932,,95.1,122.5,-27.4,0.048,0.222,0.128,0.091,1.0,0.152,0.466,94.15,97.87,0.082,81.56,"MAY 28, 2024",240,39,74,0.527,11,24,0.458,16,25,0.64,6,34,40,23,9,4,14,23,105,112.90322580645163,6.0,4.0,38.0,0.41975308641975306,1610612742.0,112.90322580645163,93.0,93.12,93.24
1530,Daniel Gafford,1629655,DAL vs. MIN,DAL,1610612742,MIN,1,0042300314,2024-05-28,L,31,12,1,8,6,6,1.0,0,0,,0,0,,2,6,1,3,0,3,-1,35.1,2.0,2.0,C,101.6,104.9,-3.3,0.063,0.207,0.131,0.059,0.0,0.083,1.0,93.73,94.16,0.181,78.46,"MAY 28, 2024",240,34,81,0.42,14,40,0.35,18,21,0.857,10,28,38,23,6,4,13,22,100,107.25010725010726,9.0,4.0,40.0,0.527027027027027,1610612750.0,107.25010725010726,93.24,93.12,93.0
1531,Kyle Anderson,203937,MIN @ DAL,MIN,1610612750,DAL,0,0042300314,2024-05-28,W,25,2,4,4,1,3,0.333,0,0,,0,0,,3,1,3,0,0,3,0,21.8,0.667,0.667,,106.1,106.1,0.0,0.115,0.037,0.075,0.235,0.0,0.055,0.333,93.24,94.21,0.074,78.5,"MAY 28, 2024",240,39,74,0.527,11,24,0.458,16,25,0.64,6,34,40,23,9,4,14,23,105,112.90322580645163,6.0,4.0,38.0,0.41975308641975306,1610612742.0,112.90322580645163,93.0,93.12,93.24
