player1,player2,line1,line2,pred1,pred2,model_side1,model_side2,prob1,prob2,prob_both,edge1,edge2,combined_edge,ev_percent,kelly_full,recommendation,confidence_interval1,confidence_interval2,interval_width1,interval_width2,sigma1,sigma2,sigma_flag1,sigma_flag2,simulation_method
Sion James,Anfernee Simons,6.5,14.5,7.98,20.48,over,over,0.604,0.812,0.4419,0.026,0.234,0.13,0.33,0.163,0,"(0.0, 20.4)","(4.9, 36.0)",20.37,31.1,6.32,7.93,High,High,Monte Carlo
Sion James,Tari Eason,6.5,10.5,7.98,12.74,over,over,0.604,0.673,0.3663,0.026,0.095,0.061,0.1,0.049,0,"(0.0, 20.4)","(1.2, 24.2)",20.37,23.0,6.32,5.87,High,Med,Monte Carlo
Sion James,Josh Okogie,6.5,8.5,7.98,11.0,over,over,0.604,0.663,0.3606,0.026,0.085,0.056,0.08,0.041,0,"(0.0, 20.4)","(0.0, 24.7)",20.37,24.72,6.32,7.0,High,High,Monte Carlo
Sion James,Sam Hauser,6.5,8.5,7.98,10.59,over,over,0.604,0.641,0.3489,0.026,0.063,0.045,0.05,0.023,0,"(0.0, 20.4)","(0.0, 23.9)",20.37,23.86,6.32,6.77,High,High,Monte Carlo
Sion James,Reed Sheppard,6.5,8.5,7.98,10.99,over,over,0.604,0.68,0.37,0.026,0.102,0.064,0.11,0.055,0,"(0.0, 20.4)","(0.0, 23.2)",20.37,23.19,6.32,6.22,High,High,Monte Carlo
Sion James,Neemias Queta,6.5,7.5,7.98,11.06,over,over,0.604,0.684,0.3723,0.026,0.106,0.066,0.12,0.058,0,"(0.0, 20.4)","(0.0, 28.1)",20.37,28.06,6.32,8.68,High,High,Monte Carlo
Sion James,Steven Adams,6.5,4.5,7.98,9.32,over,over,0.604,0.756,0.4115,0.026,0.178,0.102,0.23,0.117,0,"(0.0, 20.4)","(0.0, 25.3)",20.37,25.34,6.32,8.17,High,High,Monte Carlo
Sion James,Cade Cunningham,6.5,25.5,7.98,26.89,over,over,0.604,0.563,0.3064,0.026,-0.015,0.006,-0.08,0.0,0,"(0.0, 20.4)","(8.2, 45.6)",20.37,37.39,6.32,9.54,High,High,Monte Carlo
Sion James,Cooper Flagg,6.5,16.5,7.98,16.66,over,over,0.604,0.503,0.2736,0.026,-0.075,-0.024,-0.18,0.0,0,"(0.0, 20.4)","(0.0, 33.6)",20.37,33.55,6.32,8.62,High,High,Monte Carlo
Sion James,P.J. Washington,6.5,15.5,7.98,17.89,over,over,0.604,0.653,0.3555,0.026,0.075,0.051,0.07,0.033,0,"(0.0, 20.4)","(4.0, 31.8)",20.37,27.82,6.32,7.1,High,High,Monte Carlo
Sion James,D'Angelo Russell,6.5,14.5,7.98,11.66,over,under,0.604,0.649,0.3533,0.026,0.071,0.049,0.06,0.03,0,"(0.0, 20.4)","(0.0, 29.8)",20.37,29.81,6.32,9.26,High,High,Monte Carlo
Sion James,Jalen Duren,6.5,14.5,7.98,16.63,over,over,0.604,0.632,0.3441,0.026,0.054,0.04,0.03,0.016,0,"(0.0, 20.4)","(2.2, 31.1)",20.37,28.9,6.32,7.37,High,High,Monte Carlo
Sion James,Tobias Harris,6.5,14.5,7.98,16.21,over,over,0.604,0.579,0.3151,0.026,0.001,0.014,-0.05,0.0,0,"(0.0, 20.4)","(0.0, 34.8)",20.37,34.82,6.32,9.49,High,High,Monte Carlo
Sion James,Ausar Thompson,6.5,12.5,7.98,16.09,over,over,0.604,0.701,0.3815,0.026,0.123,0.075,0.14,0.072,0,"(0.0, 20.4)","(0.5, 31.7)",20.37,31.12,6.32,7.94,High,High,Monte Carlo
Sion James,Klay Thompson,6.5,12.5,7.98,15.93,over,over,0.604,0.67,0.3643,0.026,0.092,0.059,0.09,0.046,0,"(0.0, 20.4)","(0.0, 33.9)",20.37,33.92,6.32,9.18,High,High,Monte Carlo
Sion James,Max Christie,6.5,11.5,7.98,13.99,over,over,0.604,0.676,0.3679,0.026,0.098,0.062,0.1,0.052,0,"(0.0, 20.4)","(1.5, 26.5)",20.37,24.99,6.32,6.38,High,High,Monte Carlo
Sion James,Duncan Robinson,6.5,9.5,7.98,13.84,over,over,0.604,0.726,0.3951,0.026,0.148,0.087,0.19,0.093,0,"(0.0, 20.4)","(0.0, 30.5)",20.37,30.51,6.32,8.51,High,High,Monte Carlo
Sion James,Naji Marshall,6.5,9.5,7.98,15.32,over,over,0.604,0.838,0.4557,0.026,0.26,0.143,0.37,0.184,0,"(0.0, 20.4)","(1.8, 28.8)",20.37,26.95,6.32,6.87,High,High,Monte Carlo
Sion James,Caris LeVert,6.5,9.5,7.98,10.63,over,over,0.604,0.565,0.3073,0.026,-0.013,0.007,-0.08,0.0,0,"(0.0, 20.4)","(0.0, 25.6)",20.37,25.58,6.32,7.62,High,High,Monte Carlo
Terrence Shannon Jr.,Pascal Siakam,6.5,24.5,11.8,23.11,over,under,0.726,0.598,0.3911,0.148,0.02,0.084,0.17,0.087,0,"(0.0, 32.2)","(8.5, 37.7)",32.17,29.16,10.39,7.44,High,High,Monte Carlo
Terrence Shannon Jr.,Stephen Curry,6.5,24.5,11.8,26.68,over,over,0.726,0.621,0.4058,0.148,0.043,0.095,0.22,0.109,0,"(0.0, 32.2)","(10.8, 42.6)",32.17,31.75,10.39,8.1,High,High,Monte Carlo
Terrence Shannon Jr.,Jonathan Kuminga,6.5,16.5,11.8,15.81,over,under,0.726,0.553,0.3614,0.148,-0.025,0.062,0.08,0.042,0,"(0.0, 32.2)","(1.2, 30.4)",32.17,29.23,10.39,7.46,High,High,Monte Carlo
Terrence Shannon Jr.,Aaron Nesmith,6.5,14.5,11.8,14.14,over,under,0.726,0.529,0.3458,0.148,-0.049,0.05,0.04,0.019,0,"(0.0, 32.2)","(0.0, 30.7)",32.17,30.73,10.39,8.46,High,High,Monte Carlo
Terrence Shannon Jr.,RayJ Dennis,6.5,9.5,11.8,14.16,over,over,0.726,0.757,0.4948,0.148,0.179,0.164,0.48,0.242,0,"(0.0, 32.2)","(0.0, 29.6)",32.17,29.63,10.39,7.89,High,High,Monte Carlo
Terrence Shannon Jr.,Draymond Green,6.5,8.5,11.8,11.8,over,over,0.726,0.684,0.447,0.148,0.106,0.127,0.34,0.171,0,"(0.0, 32.2)","(0.0, 27.7)",32.17,27.66,10.39,8.09,High,High,Monte Carlo
Terrence Shannon Jr.,Ben Sheppard,6.5,8.5,11.8,10.19,over,over,0.726,0.577,0.3772,0.148,-0.001,0.074,0.13,0.066,0,"(0.0, 32.2)","(0.0, 29.0)",32.17,29.02,10.39,9.61,High,High,Monte Carlo
Terrence Shannon Jr.,Moses Moody,6.5,7.5,11.8,10.81,over,over,0.726,0.697,0.4556,0.148,0.119,0.134,0.37,0.183,0,"(0.0, 32.2)","(0.0, 25.5)",32.17,25.54,10.39,7.51,High,High,Monte Carlo
Terrence Shannon Jr.,Quenton Jackson,6.5,7.5,11.8,11.28,over,over,0.726,0.752,0.4915,0.148,0.174,0.161,0.47,0.237,0,"(0.0, 32.2)","(0.0, 24.1)",32.17,24.12,10.39,6.55,High,High,Monte Carlo
Terrence Shannon Jr.,Isaiah Jackson,6.5,7.5,11.8,11.95,over,over,0.726,0.779,0.5091,0.148,0.201,0.174,0.53,0.264,0,"(0.0, 32.2)","(0.0, 25.3)",32.17,25.3,10.39,6.81,High,High,Monte Carlo
Terrence Shannon Jr.,Jay Huff,6.5,7.5,11.8,10.48,over,over,0.726,0.628,0.4107,0.148,0.05,0.099,0.23,0.116,0,"(0.0, 32.2)","(0.0, 31.2)",32.17,31.23,10.39,10.59,High,High,Monte Carlo
Terrence Shannon Jr.,Buddy Hield,6.5,7.5,11.8,9.97,over,over,0.726,0.655,0.4283,0.148,0.077,0.113,0.29,0.143,0,"(0.0, 32.2)","(0.0, 24.2)",32.17,24.19,10.39,7.26,High,High,Monte Carlo
Terrence Shannon Jr.,Al Horford,6.5,6.5,11.8,8.77,over,over,0.726,0.669,0.4371,0.148,0.091,0.119,0.31,0.156,0,"(0.0, 32.2)","(0.0, 20.8)",32.17,20.76,10.39,6.12,High,High,Monte Carlo
Terrence Shannon Jr.,Paolo Banchero,6.5,24.5,11.8,30.3,over,over,0.726,0.762,0.4984,0.148,0.184,0.166,0.5,0.248,0,"(0.0, 32.2)","(11.5, 49.1)",32.17,37.56,10.39,9.58,High,High,Monte Carlo
Terrence Shannon Jr.,Franz Wagner,6.5,21.5,11.8,24.93,over,over,0.726,0.688,0.4495,0.148,0.109,0.129,0.35,0.174,0,"(0.0, 32.2)","(8.8, 41.0)",32.17,32.19,10.39,8.21,High,High,Monte Carlo
Terrence Shannon Jr.,Desmond Bane,6.5,18.5,11.8,22.23,over,over,0.726,0.684,0.4474,0.148,0.106,0.127,0.34,0.171,0,"(0.0, 32.2)","(4.4, 40.0)",32.17,35.59,10.39,9.08,High,High,Monte Carlo
Terrence Shannon Jr.,Alex Sarr,6.5,15.5,11.8,17.52,over,over,0.726,0.609,0.3983,0.148,0.031,0.09,0.2,0.098,0,"(0.0, 32.2)","(1.4, 33.6)",32.17,32.19,10.39,8.21,High,High,Monte Carlo
Terrence Shannon Jr.,Kyshawn George,6.5,14.5,11.8,14.15,over,under,0.726,0.533,0.3483,0.148,-0.045,0.051,0.04,0.022,0,"(0.0, 32.2)","(0.6, 27.7)",32.17,27.15,10.39,6.93,High,High,Monte Carlo
Terrence Shannon Jr.,Anthony Black,6.5,11.5,11.8,14.51,over,over,0.726,0.658,0.43,0.148,0.08,0.114,0.29,0.145,0,"(0.0, 32.2)","(0.0, 31.6)",32.17,31.59,10.39,8.71,High,High,Monte Carlo
Terrence Shannon Jr.,Tre Johnson,6.5,11.5,11.8,13.17,over,over,0.726,0.604,0.3946,0.148,0.026,0.087,0.18,0.092,0,"(0.0, 32.2)","(0.0, 27.3)",32.17,27.3,10.39,7.21,High,High,Monte Carlo
Terrence Shannon Jr.,Bilal Coulibaly,6.5,10.5,11.8,11.98,over,over,0.726,0.57,0.3723,0.148,-0.009,0.07,0.12,0.058,0,"(0.0, 32.2)","(0.0, 30.2)",32.17,30.24,10.39,9.31,High,High,Monte Carlo
Terrence Shannon Jr.,Jalen Suggs,6.5,10.5,11.8,20.71,over,over,0.726,0.91,0.5951,0.148,0.332,0.24,0.79,0.393,0,"(0.0, 32.2)","(4.1, 37.3)",32.17,33.15,10.39,8.46,High,High,Monte Carlo
Terrence Shannon Jr.,Khris Middleton,6.5,10.5,11.8,13.73,over,over,0.726,0.694,0.454,0.148,0.116,0.132,0.36,0.181,0,"(0.0, 32.2)","(0.0, 28.3)",32.17,28.29,10.39,7.42,High,High,Monte Carlo
Terrence Shannon Jr.,Tristan da Silva,6.5,8.5,11.8,11.65,over,over,0.726,0.704,0.4602,0.148,0.126,0.137,0.38,0.19,0,"(0.0, 32.2)","(0.0, 25.1)",32.17,25.1,10.39,6.86,High,High,Monte Carlo
Terrence Shannon Jr.,Cam Whitmore,6.5,8.5,11.8,11.27,over,over,0.726,0.686,0.4483,0.148,0.108,0.128,0.35,0.173,0,"(0.0, 32.2)","(0.0, 24.4)",32.17,24.38,10.39,6.69,High,High,Monte Carlo
Terrence Shannon Jr.,Corey Kispert,6.5,7.5,11.8,10.58,over,over,0.726,0.698,0.4564,0.148,0.12,0.134,0.37,0.185,0,"(0.0, 32.2)","(0.0, 24.2)",32.17,24.18,10.39,6.94,High,High,Monte Carlo
Terrence Shannon Jr.,Kevin Durant,6.5,25.5,11.8,29.96,over,over,0.726,0.713,0.4662,0.148,0.135,0.142,0.4,0.199,0,"(0.0, 32.2)","(11.7, 48.2)",32.17,36.52,10.39,9.32,High,High,Monte Carlo
Terrence Shannon Jr.,Jaylen Brown,6.5,23.5,11.8,26.23,over,over,0.726,0.653,0.4268,0.148,0.075,0.112,0.28,0.14,0,"(0.0, 32.2)","(10.2, 42.2)",32.17,31.98,10.39,8.16,High,High,Monte Carlo
Terrence Shannon Jr.,Alperen Sengun,6.5,20.5,11.8,18.34,over,under,0.726,0.638,0.417,0.148,0.06,0.104,0.25,0.126,0,"(0.0, 32.2)","(3.3, 33.4)",32.17,30.06,10.39,7.67,High,High,Monte Carlo
Terrence Shannon Jr.,Derrick White,6.5,19.5,11.8,18.41,over,under,0.726,0.58,0.379,0.148,0.002,0.075,0.14,0.068,0,"(0.0, 32.2)","(4.2, 32.6)",32.17,28.48,10.39,7.26,High,High,Monte Carlo
Terrence Shannon Jr.,Amen Thompson,6.5,15.5,11.8,17.01,over,over,0.726,0.586,0.383,0.148,0.008,0.078,0.15,0.074,0,"(0.0, 32.2)","(1.9, 32.1)",32.17,30.27,10.39,7.72,High,High,Monte Carlo
Terrence Shannon Jr.,Payton Pritchard,6.5,15.5,11.8,16.22,over,over,0.726,0.534,0.3493,0.148,-0.044,0.052,0.05,0.024,0,"(0.0, 32.2)","(0.0, 32.9)",32.17,32.85,10.39,8.48,High,High,Monte Carlo
Terrence Shannon Jr.,Anfernee Simons,6.5,14.5,11.8,20.48,over,over,0.726,0.812,0.531,0.148,0.234,0.191,0.59,0.297,0,"(0.0, 32.2)","(4.9, 36.0)",32.17,31.1,10.39,7.93,High,High,Monte Carlo
Terrence Shannon Jr.,Tari Eason,6.5,10.5,11.8,12.74,over,over,0.726,0.673,0.4401,0.148,0.095,0.122,0.32,0.16,0,"(0.0, 32.2)","(1.2, 24.2)",32.17,23.0,10.39,5.87,High,Med,Monte Carlo
Terrence Shannon Jr.,Josh Okogie,6.5,8.5,11.8,11.0,over,over,0.726,0.663,0.4333,0.148,0.085,0.117,0.3,0.15,0,"(0.0, 32.2)","(0.0, 24.7)",32.17,24.72,10.39,7.0,High,High,Monte Carlo
Terrence Shannon Jr.,Sam Hauser,6.5,8.5,11.8,10.59,over,over,0.726,0.641,0.4193,0.148,0.063,0.106,0.26,0.129,0,"(0.0, 32.2)","(0.0, 23.9)",32.17,23.86,10.39,6.77,High,High,Monte Carlo
Terrence Shannon Jr.,Reed Sheppard,6.5,8.5,11.8,10.99,over,over,0.726,0.68,0.4446,0.148,0.102,0.125,0.33,0.167,0,"(0.0, 32.2)","(0.0, 23.2)",32.17,23.19,10.39,6.22,High,High,Monte Carlo
Terrence Shannon Jr.,Neemias Queta,6.5,7.5,11.8,11.06,over,over,0.726,0.684,0.4474,0.148,0.106,0.127,0.34,0.171,0,"(0.0, 32.2)","(0.0, 28.1)",32.17,28.06,10.39,8.68,High,High,Monte Carlo
Terrence Shannon Jr.,Steven Adams,6.5,4.5,11.8,9.32,over,over,0.726,0.756,0.4944,0.148,0.178,0.163,0.48,0.242,0,"(0.0, 32.2)","(0.0, 25.3)",32.17,25.34,10.39,8.17,High,High,Monte Carlo
Terrence Shannon Jr.,Cade Cunningham,6.5,25.5,11.8,26.89,over,over,0.726,0.563,0.3681,0.148,-0.015,0.067,0.1,0.052,0,"(0.0, 32.2)","(8.2, 45.6)",32.17,37.39,10.39,9.54,High,High,Monte Carlo
Terrence Shannon Jr.,Cooper Flagg,6.5,16.5,11.8,16.66,over,over,0.726,0.503,0.3288,0.148,-0.075,0.037,-0.01,0.0,0,"(0.0, 32.2)","(0.0, 33.6)",32.17,33.55,10.39,8.62,High,High,Monte Carlo
Terrence Shannon Jr.,P.J. Washington,6.5,15.5,11.8,17.89,over,over,0.726,0.653,0.4272,0.148,0.075,0.112,0.28,0.141,0,"(0.0, 32.2)","(4.0, 31.8)",32.17,27.82,10.39,7.1,High,High,Monte Carlo
Terrence Shannon Jr.,D'Angelo Russell,6.5,14.5,11.8,11.66,over,under,0.726,0.649,0.4246,0.148,0.071,0.11,0.27,0.137,0,"(0.0, 32.2)","(0.0, 29.8)",32.17,29.81,10.39,9.26,High,High,Monte Carlo
Terrence Shannon Jr.,Jalen Duren,6.5,14.5,11.8,16.63,over,over,0.726,0.632,0.4134,0.148,0.054,0.101,0.24,0.12,0,"(0.0, 32.2)","(2.2, 31.1)",32.17,28.9,10.39,7.37,High,High,Monte Carlo
Terrence Shannon Jr.,Tobias Harris,6.5,14.5,11.8,16.21,over,over,0.726,0.579,0.3786,0.148,0.001,0.075,0.14,0.068,0,"(0.0, 32.2)","(0.0, 34.8)",32.17,34.82,10.39,9.49,High,High,Monte Carlo
Terrence Shannon Jr.,Ausar Thompson,6.5,12.5,11.8,16.09,over,over,0.726,0.701,0.4585,0.148,0.123,0.136,0.38,0.188,0,"(0.0, 32.2)","(0.5, 31.7)",32.17,31.12,10.39,7.94,High,High,Monte Carlo
Terrence Shannon Jr.,Klay Thompson,6.5,12.5,11.8,15.93,over,over,0.726,0.67,0.4378,0.148,0.092,0.12,0.31,0.157,0,"(0.0, 32.2)","(0.0, 33.9)",32.17,33.92,10.39,9.18,High,High,Monte Carlo
Terrence Shannon Jr.,Max Christie,6.5,11.5,11.8,13.99,over,over,0.726,0.676,0.4421,0.148,0.098,0.123,0.33,0.163,0,"(0.0, 32.2)","(1.5, 26.5)",32.17,24.99,10.39,6.38,High,High,Monte Carlo
Terrence Shannon Jr.,Duncan Robinson,6.5,9.5,11.8,13.84,over,over,0.726,0.726,0.4748,0.148,0.148,0.148,0.42,0.212,0,"(0.0, 32.2)","(0.0, 30.5)",32.17,30.51,10.39,8.51,High,High,Monte Carlo
Terrence Shannon Jr.,Naji Marshall,6.5,9.5,11.8,15.32,over,over,0.726,0.838,0.5476,0.148,0.26,0.204,0.64,0.321,0,"(0.0, 32.2)","(1.8, 28.8)",32.17,26.95,10.39,6.87,High,High,Monte Carlo
Terrence Shannon Jr.,Caris LeVert,6.5,9.5,11.8,10.63,over,over,0.726,0.565,0.3692,0.148,-0.013,0.068,0.11,0.054,0,"(0.0, 32.2)","(0.0, 25.6)",32.17,25.58,10.39,7.62,High,High,Monte Carlo
Pascal Siakam,Stephen Curry,24.5,24.5,23.11,26.68,under,over,0.598,0.621,0.3342,0.02,0.043,0.031,0.0,0.001,0,"(8.5, 37.7)","(10.8, 42.6)",29.16,31.75,7.44,8.1,High,High,Monte Carlo
Pascal Siakam,Jonathan Kuminga,24.5,16.5,23.11,15.81,under,under,0.598,0.553,0.2977,0.02,-0.025,-0.003,-0.11,0.0,0,"(8.5, 37.7)","(1.2, 30.4)",29.16,29.23,7.44,7.46,High,High,Monte Carlo
Pascal Siakam,Draymond Green,24.5,8.5,23.11,11.8,under,over,0.598,0.684,0.3682,0.02,0.106,0.063,0.1,0.052,0,"(8.5, 37.7)","(0.0, 27.7)",29.16,27.66,7.44,8.09,High,High,Monte Carlo
Pascal Siakam,Moses Moody,24.5,7.5,23.11,10.81,under,over,0.598,0.697,0.3753,0.02,0.119,0.07,0.13,0.063,0,"(8.5, 37.7)","(0.0, 25.5)",29.16,25.54,7.44,7.51,High,High,Monte Carlo
Pascal Siakam,Buddy Hield,24.5,7.5,23.11,9.97,under,over,0.598,0.655,0.3528,0.02,0.077,0.049,0.06,0.029,0,"(8.5, 37.7)","(0.0, 24.2)",29.16,24.19,7.44,7.26,High,High,Monte Carlo
Pascal Siakam,Al Horford,24.5,6.5,23.11,8.77,under,over,0.598,0.669,0.36,0.02,0.091,0.055,0.08,0.04,0,"(8.5, 37.7)","(0.0, 20.8)",29.16,20.76,7.44,6.12,High,High,Monte Carlo
Pascal Siakam,Paolo Banchero,24.5,24.5,23.11,30.3,under,over,0.598,0.762,0.4105,0.02,0.184,0.102,0.23,0.116,0,"(8.5, 37.7)","(11.5, 49.1)",29.16,37.56,7.44,9.58,High,High,Monte Carlo
Pascal Siakam,Franz Wagner,24.5,21.5,23.11,24.93,under,over,0.598,0.688,0.3702,0.02,0.109,0.065,0.11,0.055,0,"(8.5, 37.7)","(8.8, 41.0)",29.16,32.19,7.44,8.21,High,High,Monte Carlo
Pascal Siakam,Desmond Bane,24.5,18.5,23.11,22.23,under,over,0.598,0.684,0.3685,0.02,0.106,0.063,0.11,0.053,0,"(8.5, 37.7)","(4.4, 40.0)",29.16,35.59,7.44,9.08,High,High,Monte Carlo
Pascal Siakam,Alex Sarr,24.5,15.5,23.11,17.52,under,over,0.598,0.609,0.3281,0.02,0.031,0.026,-0.02,0.0,0,"(8.5, 37.7)","(1.4, 33.6)",29.16,32.19,7.44,8.21,High,High,Monte Carlo
Pascal Siakam,Kyshawn George,24.5,14.5,23.11,14.15,under,under,0.598,0.533,0.2868,0.02,-0.045,-0.013,-0.14,0.0,0,"(8.5, 37.7)","(0.6, 27.7)",29.16,27.15,7.44,6.93,High,High,Monte Carlo
Pascal Siakam,Anthony Black,24.5,11.5,23.11,14.51,under,over,0.598,0.658,0.3542,0.02,0.08,0.05,0.06,0.031,0,"(8.5, 37.7)","(0.0, 31.6)",29.16,31.59,7.44,8.71,High,High,Monte Carlo
Pascal Siakam,Tre Johnson,24.5,11.5,23.11,13.17,under,over,0.598,0.604,0.325,0.02,0.026,0.023,-0.02,0.0,0,"(8.5, 37.7)","(0.0, 27.3)",29.16,27.3,7.44,7.21,High,High,Monte Carlo
Pascal Siakam,Bilal Coulibaly,24.5,10.5,23.11,11.98,under,over,0.598,0.57,0.3067,0.02,-0.009,0.006,-0.08,0.0,0,"(8.5, 37.7)","(0.0, 30.2)",29.16,30.24,7.44,9.31,High,High,Monte Carlo
Pascal Siakam,Jalen Suggs,24.5,10.5,23.11,20.71,under,over,0.598,0.91,0.4902,0.02,0.332,0.176,0.47,0.235,0,"(8.5, 37.7)","(4.1, 37.3)",29.16,33.15,7.44,8.46,High,High,Monte Carlo
Pascal Siakam,Khris Middleton,24.5,10.5,23.11,13.73,under,over,0.598,0.694,0.374,0.02,0.116,0.068,0.12,0.061,0,"(8.5, 37.7)","(0.0, 28.3)",29.16,28.29,7.44,7.42,High,High,Monte Carlo
Pascal Siakam,Tristan da Silva,24.5,8.5,23.11,11.65,under,over,0.598,0.704,0.379,0.02,0.126,0.073,0.14,0.069,0,"(8.5, 37.7)","(0.0, 25.1)",29.16,25.1,7.44,6.86,High,High,Monte Carlo
Pascal Siakam,Cam Whitmore,24.5,8.5,23.11,11.27,under,over,0.598,0.686,0.3693,0.02,0.108,0.064,0.11,0.054,0,"(8.5, 37.7)","(0.0, 24.4)",29.16,24.38,7.44,6.69,High,High,Monte Carlo
Pascal Siakam,Corey Kispert,24.5,7.5,23.11,10.58,under,over,0.598,0.698,0.3759,0.02,0.12,0.07,0.13,0.064,0,"(8.5, 37.7)","(0.0, 24.2)",29.16,24.18,7.44,6.94,High,High,Monte Carlo
Pascal Siakam,Kevin Durant,24.5,25.5,23.11,29.96,under,over,0.598,0.713,0.384,0.02,0.135,0.078,0.15,0.076,0,"(8.5, 37.7)","(11.7, 48.2)",29.16,36.52,7.44,9.32,High,High,Monte Carlo
Pascal Siakam,Jaylen Brown,24.5,23.5,23.11,26.23,under,over,0.598,0.653,0.3516,0.02,0.075,0.048,0.05,0.027,0,"(8.5, 37.7)","(10.2, 42.2)",29.16,31.98,7.44,8.16,High,High,Monte Carlo
Pascal Siakam,Alperen Sengun,24.5,20.5,23.11,18.34,under,under,0.598,0.638,0.3435,0.02,0.06,0.04,0.03,0.015,0,"(8.5, 37.7)","(3.3, 33.4)",29.16,30.06,7.44,7.67,High,High,Monte Carlo
Pascal Siakam,Derrick White,24.5,19.5,23.11,18.41,under,under,0.598,0.58,0.3122,0.02,0.002,0.011,-0.06,0.0,0,"(8.5, 37.7)","(4.2, 32.6)",29.16,28.48,7.44,7.26,High,High,Monte Carlo
Pascal Siakam,Amen Thompson,24.5,15.5,23.11,17.01,under,over,0.598,0.586,0.3154,0.02,0.008,0.014,-0.05,0.0,0,"(8.5, 37.7)","(1.9, 32.1)",29.16,30.27,7.44,7.72,High,High,Monte Carlo
Pascal Siakam,Payton Pritchard,24.5,15.5,23.11,16.22,under,over,0.598,0.534,0.2877,0.02,-0.044,-0.012,-0.14,0.0,0,"(8.5, 37.7)","(0.0, 32.9)",29.16,32.85,7.44,8.48,High,High,Monte Carlo
Pascal Siakam,Anfernee Simons,24.5,14.5,23.11,20.48,under,over,0.598,0.812,0.4374,0.02,0.234,0.127,0.31,0.156,0,"(8.5, 37.7)","(4.9, 36.0)",29.16,31.1,7.44,7.93,High,High,Monte Carlo
Pascal Siakam,Tari Eason,24.5,10.5,23.11,12.74,under,over,0.598,0.673,0.3625,0.02,0.095,0.058,0.09,0.044,0,"(8.5, 37.7)","(1.2, 24.2)",29.16,23.0,7.44,5.87,High,Med,Monte Carlo
Pascal Siakam,Josh Okogie,24.5,8.5,23.11,11.0,under,over,0.598,0.663,0.3569,0.02,0.085,0.052,0.07,0.035,0,"(8.5, 37.7)","(0.0, 24.7)",29.16,24.72,7.44,7.0,High,High,Monte Carlo
Pascal Siakam,Sam Hauser,24.5,8.5,23.11,10.59,under,over,0.598,0.641,0.3453,0.02,0.063,0.042,0.04,0.018,0,"(8.5, 37.7)","(0.0, 23.9)",29.16,23.86,7.44,6.77,High,High,Monte Carlo
Pascal Siakam,Reed Sheppard,24.5,8.5,23.11,10.99,under,over,0.598,0.68,0.3662,0.02,0.102,0.061,0.1,0.049,0,"(8.5, 37.7)","(0.0, 23.2)",29.16,23.19,7.44,6.22,High,High,Monte Carlo
Pascal Siakam,Neemias Queta,24.5,7.5,23.11,11.06,under,over,0.598,0.684,0.3685,0.02,0.106,0.063,0.11,0.053,0,"(8.5, 37.7)","(0.0, 28.1)",29.16,28.06,7.44,8.68,High,High,Monte Carlo
Pascal Siakam,Steven Adams,24.5,4.5,23.11,9.32,under,over,0.598,0.756,0.4072,0.02,0.178,0.099,0.22,0.111,0,"(8.5, 37.7)","(0.0, 25.3)",29.16,25.34,7.44,8.17,High,High,Monte Carlo
Pascal Siakam,Cade Cunningham,24.5,25.5,23.11,26.89,under,over,0.598,0.563,0.3032,0.02,-0.015,0.003,-0.09,0.0,0,"(8.5, 37.7)","(8.2, 45.6)",29.16,37.39,7.44,9.54,High,High,Monte Carlo
Pascal Siakam,Cooper Flagg,24.5,16.5,23.11,16.66,under,over,0.598,0.503,0.2708,0.02,-0.075,-0.027,-0.19,0.0,0,"(8.5, 37.7)","(0.0, 33.6)",29.16,33.55,7.44,8.62,High,High,Monte Carlo
Pascal Siakam,P.J. Washington,24.5,15.5,23.11,17.89,under,over,0.598,0.653,0.3518,0.02,0.075,0.048,0.06,0.028,0,"(8.5, 37.7)","(4.0, 31.8)",29.16,27.82,7.44,7.1,High,High,Monte Carlo
Pascal Siakam,D'Angelo Russell,24.5,14.5,23.11,11.66,under,under,0.598,0.649,0.3497,0.02,0.071,0.046,0.05,0.025,0,"(8.5, 37.7)","(0.0, 29.8)",29.16,29.81,7.44,9.26,High,High,Monte Carlo
Pascal Siakam,Jalen Duren,24.5,14.5,23.11,16.63,under,over,0.598,0.632,0.3405,0.02,0.054,0.037,0.02,0.011,0,"(8.5, 37.7)","(2.2, 31.1)",29.16,28.9,7.44,7.37,High,High,Monte Carlo
Pascal Siakam,Tobias Harris,24.5,14.5,23.11,16.21,under,over,0.598,0.579,0.3118,0.02,0.001,0.011,-0.06,0.0,0,"(8.5, 37.7)","(0.0, 34.8)",29.16,34.82,7.44,9.49,High,High,Monte Carlo
Pascal Siakam,Ausar Thompson,24.5,12.5,23.11,16.09,under,over,0.598,0.701,0.3776,0.02,0.123,0.072,0.13,0.066,0,"(8.5, 37.7)","(0.5, 31.7)",29.16,31.12,7.44,7.94,High,High,Monte Carlo
Pascal Siakam,Klay Thompson,24.5,12.5,23.11,15.93,under,over,0.598,0.67,0.3606,0.02,0.092,0.056,0.08,0.041,0,"(8.5, 37.7)","(0.0, 33.9)",29.16,33.92,7.44,9.18,High,High,Monte Carlo
Pascal Siakam,Max Christie,24.5,11.5,23.11,13.99,under,over,0.598,0.676,0.3642,0.02,0.098,0.059,0.09,0.046,0,"(8.5, 37.7)","(1.5, 26.5)",29.16,24.99,7.44,6.38,High,High,Monte Carlo
